Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-9.046694296875
1,2040-2059,-8.732945368750002
1,2060-2079,-9.10369427
1,2080-2099,-9.388807778125
2,2020-2039,-9.183951931249998
2,2040-2059,-9.06163753125
2,2060-2079,-9.260076100000001
2,2080-2099,-9.622630602500001
3,2020-2039,-7.0315750275
3,2040-2059,-6.989690745000001
3,2060-2079,-7.240844548749999
3,2080-2099,-7.543501652500001
4,2020-2039,-3.05375014375
4,2040-2059,-2.7210856912499994
4,2060-2079,-3.0616704612500003
4,2080-2099,-3.1834270500000006
5,2020-2039,1.97304432375
5,2040-2059,2.1954721931250005
5,2060-2079,2.132120861875
5,2080-2099,1.9899806634375001
6,2020-2039,6.94266530625
6,2040-2059,7.1200362875
6,2060-2079,7.069935624999999
6,2080-2099,6.84836996875
7,2020-2039,9.41737773125
7,2040-2059,9.560973437500001
7,2060-2079,9.5642453125
7,2080-2099,9.506719712499999
8,2020-2039,8.537767875
8,2040-2059,8.7559826375
8,2060-2079,8.572995074999998
8,2080-2099,8.643056518749999
9,2020-2039,5.3614363053125
9,2040-2059,5.546641177500001
9,2060-2079,5.409423191875
9,2080-2099,5.373592925
10,2020-2039,1.2137789806250001
10,2040-2059,1.5674681456250001
10,2060-2079,1.3118681518750002
10,2080-2099,1.155799339375
11,2020-2039,-3.55055945625
11,2040-2059,-2.9811830906249996
11,2060-2079,-3.1947130387500002
11,2080-2099,-3.509955070625
12,2020-2039,-7.124033846750001
12,2040-2059,-6.858017263749999
12,2060-2079,-7.08625083
12,2080-2099,-7.105177268749999
