Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,4.56912651875
1,2040-2059,4.90154345
1,2060-2079,4.776150993749999
1,2080-2099,4.74471364375
2,2020-2039,4.729197200000001
2,2040-2059,4.9353948999999995
2,2060-2079,4.94314731875
2,2080-2099,4.8213100625
3,2020-2039,6.15731223125
3,2040-2059,6.428981401875
3,2060-2079,6.381103146874999
3,2080-2099,6.363636568749999
4,2020-2039,8.98146385
4,2040-2059,9.3090590625
4,2060-2079,9.269273743750002
4,2080-2099,9.227848731249999
5,2020-2039,12.851320787499999
5,2040-2059,13.123053499999997
5,2060-2079,13.1184974875
5,2080-2099,13.055725418749997
6,2020-2039,17.1702328125
6,2040-2059,17.440520375000002
6,2060-2079,17.320219
6,2080-2099,17.338519625
7,2020-2039,20.04034575
7,2040-2059,20.4212895625
7,2060-2079,20.2993170625
7,2080-2099,20.244013312499998
8,2020-2039,19.8338836875
8,2040-2059,20.189926562500002
8,2060-2079,20.252311437499998
8,2080-2099,20.1709331875
9,2020-2039,16.403316750000002
9,2040-2059,16.7814538125
9,2060-2079,16.675027437500002
9,2080-2099,16.591433312499998
10,2020-2039,12.334557437499999
10,2040-2059,12.38867090625
10,2060-2079,12.43043196875
10,2080-2099,12.4397840625
11,2020-2039,8.693018831249999
11,2040-2059,8.869050393750001
11,2060-2079,8.9143968
11,2080-2099,8.84847459375
12,2020-2039,6.122352608749999
12,2040-2059,6.193829193749999
12,2060-2079,6.0970574125
12,2080-2099,6.15458118125
