Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,16.8620649375
1,2040-2059,17.065346687500003
1,2060-2079,17.16233725
1,2080-2099,17.0812560625
2,2020-2039,17.442473
2,2040-2059,17.7023610625
2,2060-2079,17.751884875000002
2,2080-2099,17.689301906249998
3,2020-2039,19.6423995
3,2040-2059,19.789118875000003
3,2060-2079,19.8634339375
3,2080-2099,19.7927635625
4,2020-2039,22.25919475
4,2040-2059,22.520242
4,2060-2079,22.5754575
4,2080-2099,22.572106562499997
5,2020-2039,24.830019062499996
5,2040-2059,25.119473499999994
5,2060-2079,25.142236999999998
5,2080-2099,25.065414437499996
6,2020-2039,26.5060561875
6,2040-2059,26.717754124999995
6,2060-2079,26.740591500000004
6,2080-2099,26.721318875
7,2020-2039,27.120219875
7,2040-2059,27.354989624999998
7,2060-2079,27.383405374999995
7,2080-2099,27.353314124999997
8,2020-2039,27.1970013125
8,2040-2059,27.476430812499995
8,2060-2079,27.518949812499997
8,2080-2099,27.505501562499997
9,2020-2039,26.4986715
9,2040-2059,26.755888437500005
9,2060-2079,26.75833175
9,2080-2099,26.735626062499996
10,2020-2039,24.516823750000004
10,2040-2059,24.793211999999993
10,2060-2079,24.739639125
10,2080-2099,24.795587374999997
11,2020-2039,21.839446437499998
11,2040-2059,22.0064026875
11,2060-2079,22.133332
11,2080-2099,22.062898500000003
12,2020-2039,18.700618875
12,2040-2059,18.931895875000002
12,2060-2079,18.960225124999997
12,2080-2099,18.956768875
