Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-25.665957562499994
1,2040-2059,-25.151273437500002
1,2060-2079,-25.424211500000006
1,2080-2099,-25.368286374999997
2,2020-2039,-24.341080062499998
2,2040-2059,-24.0494675625
2,2060-2079,-24.052908312499998
2,2080-2099,-24.298978125
3,2020-2039,-18.450826562500005
3,2040-2059,-18.153486124999997
3,2060-2079,-18.293397125
3,2080-2099,-18.3790271875
4,2020-2039,-9.6789818125
4,2040-2059,-9.3162132375
4,2060-2079,-9.34379295
4,2080-2099,-9.495537506249999
5,2020-2039,-0.24135702999999992
5,2040-2059,0.09486384937500003
5,2060-2079,0.14884001374999997
5,2080-2099,0.07698037749999999
6,2020-2039,7.90279786875
6,2040-2059,8.23484560625
6,2060-2079,8.30062150625
6,2080-2099,8.244907062500001
7,2020-2039,11.503834749999998
7,2040-2059,11.729634000000003
7,2060-2079,11.782774781250001
7,2080-2099,11.645609062499998
8,2020-2039,8.91451426875
8,2040-2059,9.2229465125
8,2060-2079,9.252978568749997
8,2080-2099,9.10764595625
9,2020-2039,2.6545616124999993
9,2040-2059,2.9590443374999995
9,2060-2079,2.8687861125
9,2080-2099,2.7601610749999996
10,2020-2039,-6.366187956249999
10,2040-2059,-5.940532825000001
10,2060-2079,-6.063956079375
10,2080-2099,-6.22719866125
11,2020-2039,-16.188482937499998
11,2040-2059,-15.45556159375
11,2060-2079,-15.864373624999999
11,2080-2099,-15.883430625000003
12,2020-2039,-22.864341812499998
12,2040-2059,-22.162538781249996
12,2060-2079,-22.357502750000002
12,2080-2099,-22.427845437499997
