Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,27.360373625
1,2040-2059,27.520474937499998
1,2060-2079,27.577716749999997
1,2080-2099,27.56545325
2,2020-2039,27.28024725
2,2040-2059,27.480276500000002
2,2060-2079,27.5336111875
2,2080-2099,27.530150374999998
3,2020-2039,27.665957687499997
3,2040-2059,27.82764025
3,2060-2079,27.887124874999998
3,2080-2099,27.886032062499996
4,2020-2039,28.3348645
4,2040-2059,28.4831671875
4,2060-2079,28.5666850625
4,2080-2099,28.508879874999998
5,2020-2039,28.614537625
5,2040-2059,28.785292062499995
5,2060-2079,28.867016249999992
5,2080-2099,28.848908187500005
6,2020-2039,28.37214025
6,2040-2059,28.506637187500004
6,2060-2079,28.619661874999995
6,2080-2099,28.566449375
7,2020-2039,28.0805231875
7,2040-2059,28.268249249999997
7,2060-2079,28.324569625000002
7,2080-2099,28.288563625
8,2020-2039,27.972271749999997
8,2040-2059,28.1585564375
8,2060-2079,28.179335500000004
8,2080-2099,28.123051437499996
9,2020-2039,27.855071625
9,2040-2059,28.0135876875
9,2060-2079,28.0617621875
9,2080-2099,28.038720312499997
10,2020-2039,27.796052437500002
10,2040-2059,27.9784750625
10,2060-2079,28.0167455
10,2080-2099,28.0075404375
11,2020-2039,27.8535765
11,2040-2059,28.012346625000003
11,2060-2079,28.037867499999997
11,2080-2099,28.028423
12,2020-2039,27.662173499999998
12,2040-2059,27.803620187499998
12,2060-2079,27.828513625000006
12,2080-2099,27.8365085
