Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,12.186888483125001
1,2040-2059,12.4790394375
1,2060-2079,12.350500431249998
1,2080-2099,12.232955806875
2,2020-2039,13.54122213125
2,2040-2059,13.940555168749999
2,2060-2079,13.895770825
2,2080-2099,13.558628375
3,2020-2039,17.534569937500002
3,2040-2059,17.602155125
3,2060-2079,17.727828249999998
3,2080-2099,17.544713749999996
4,2020-2039,22.191801687500007
4,2040-2059,22.401759312499998
4,2060-2079,22.5047981875
4,2080-2099,22.274397156250004
5,2020-2039,26.7089925625
5,2040-2059,26.999757749999997
5,2060-2079,27.025712374999998
5,2080-2099,26.8381310625
6,2020-2039,30.283361312499995
6,2040-2059,30.692891312500006
6,2060-2079,30.653074812500005
6,2080-2099,30.40274325
7,2020-2039,32.0418876875
7,2040-2059,32.3462123125
7,2060-2079,32.35431075
7,2080-2099,32.2644874375
8,2020-2039,31.738099687500004
8,2040-2059,32.0573648125
8,2060-2079,31.996068687500003
8,2080-2099,31.87882025
9,2020-2039,28.7853394375
9,2040-2059,29.144727749999998
9,2060-2079,29.176520375000003
9,2080-2099,29.066821625
10,2020-2039,24.445532374999992
10,2040-2059,24.687627000000003
10,2060-2079,24.6736734375
10,2080-2099,24.5918789375
11,2020-2039,18.764180500000005
11,2040-2059,19.029854250000003
11,2060-2079,18.942373349999997
11,2080-2099,18.883470725
12,2020-2039,13.968788749999998
12,2040-2059,14.179093293750002
12,2060-2079,14.248392856250003
12,2080-2099,14.0367977375
