Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,24.037001624999995
1,2040-2059,24.198771062499997
1,2060-2079,24.241147
1,2080-2099,24.214193812499996
2,2020-2039,24.089543624999997
2,2040-2059,24.27601075
2,2060-2079,24.289480374999997
2,2080-2099,24.2775620625
3,2020-2039,24.071334875
3,2040-2059,24.2757379375
3,2060-2079,24.2960153125
3,2080-2099,24.27522025
4,2020-2039,23.96086975
4,2040-2059,24.151983625
4,2060-2079,24.2055804375
4,2080-2099,24.171834437499996
5,2020-2039,23.521282312499995
5,2040-2059,23.749484250000002
5,2060-2079,23.76916225
5,2080-2099,23.730956500000005
6,2020-2039,22.8465590625
6,2040-2059,23.035755625
6,2060-2079,23.0530579375
6,2080-2099,23.034851000000003
7,2020-2039,22.3104476875
7,2040-2059,22.50639125
7,2060-2079,22.523332500000002
7,2080-2099,22.5220395
8,2020-2039,22.255476
8,2040-2059,22.4142519375
8,2060-2079,22.4540046875
8,2080-2099,22.3764000625
9,2020-2039,22.498298375
9,2040-2059,22.705167
9,2060-2079,22.760085875
9,2080-2099,22.70413225
10,2020-2039,22.9760645625
10,2040-2059,23.187840312500004
10,2060-2079,23.166957749999998
10,2080-2099,23.166541312499998
11,2020-2039,23.428603625
11,2040-2059,23.6138103125
11,2060-2079,23.614601
11,2080-2099,23.590557250000003
12,2020-2039,23.802059437500002
12,2040-2059,23.993789125
12,2060-2079,23.971826062499996
12,2080-2099,23.9608000625
