Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,21.1542600625
1,2040-2059,21.416945375
1,2060-2079,21.425421062500003
1,2080-2099,21.46298975
2,2020-2039,20.998937562499997
2,2040-2059,21.183718312499998
2,2060-2079,21.222071812499998
2,2080-2099,21.232705125
3,2020-2039,20.4892673125
3,2040-2059,20.714324687499996
3,2060-2079,20.719252875
3,2080-2099,20.7485915
4,2020-2039,19.1803264375
4,2040-2059,19.426347687499998
4,2060-2079,19.515961312500004
4,2080-2099,19.478521499999992
5,2020-2039,16.9738354375
5,2040-2059,17.260864625000004
5,2060-2079,17.243005625
5,2080-2099,17.1061895625
6,2020-2039,14.649787062499998
6,2040-2059,14.91279503125
6,2060-2079,14.89758440625
6,2080-2099,14.776144125
7,2020-2039,13.8593084375
7,2040-2059,14.120768124999998
7,2060-2079,14.0634843125
7,2080-2099,14.069231874999998
8,2020-2039,14.7219159375
8,2040-2059,14.885193375
8,2060-2079,14.8048775
8,2080-2099,14.84093271875
9,2020-2039,16.98713428125
9,2040-2059,17.177451812500003
9,2060-2079,17.16969790625
9,2080-2099,17.179976312500003
10,2020-2039,19.947093937500004
10,2040-2059,20.171010125000002
10,2060-2079,20.020211624999998
10,2080-2099,20.105576812499997
11,2020-2039,21.424684625
11,2040-2059,21.7280373125
11,2060-2079,21.729991375
11,2080-2099,21.6948825625
12,2020-2039,21.274398062500005
12,2040-2059,21.594315062500005
12,2060-2079,21.5772259375
12,2080-2099,21.588071375000006
