Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,14.655838187499999
1,2040-2059,14.828918062499996
1,2060-2079,14.9740245
1,2080-2099,14.92148365625
2,2020-2039,16.5936679375
2,2040-2059,16.82638159375
2,2060-2079,17.080303812499995
2,2080-2099,16.91581378125
3,2020-2039,20.4960705625
3,2040-2059,20.6500420625
3,2060-2079,20.9033725
3,2080-2099,20.742687625000002
4,2020-2039,24.326472312499998
4,2040-2059,24.561205062500004
4,2060-2079,24.627890375000003
4,2080-2099,24.570033125
5,2020-2039,26.4608225625
5,2040-2059,26.726569187500004
5,2060-2079,26.814275875
5,2080-2099,26.8230505625
6,2020-2039,27.2105093125
6,2040-2059,27.451912187500007
6,2060-2079,27.586449875000003
6,2080-2099,27.4947205625
7,2020-2039,26.752130937500002
7,2040-2059,26.939335624999995
7,2060-2079,27.070485624999996
7,2080-2099,27.0650998125
8,2020-2039,26.257450687500004
8,2040-2059,26.47725275
8,2060-2079,26.467385437500003
8,2080-2099,26.5120515
9,2020-2039,25.5871605625
9,2040-2059,25.8415040625
9,2060-2079,25.824862874999997
9,2080-2099,25.867587625000006
10,2020-2039,23.4373725625
10,2040-2059,23.693287812500007
10,2060-2079,23.781410187499993
10,2080-2099,23.768787312500002
11,2020-2039,19.332400625
11,2040-2059,19.534978374999998
11,2060-2079,19.8077555625
11,2080-2099,19.6265591875
12,2020-2039,15.353233625
12,2040-2059,15.766011374999998
12,2060-2079,15.797096406249999
12,2080-2099,15.7878886875
