Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,24.5625380625
1,2040-2059,24.75050675
1,2060-2079,24.8476769375
1,2080-2099,24.769201125
2,2020-2039,24.299702874999998
2,2040-2059,24.4700199375
2,2060-2079,24.5486155
2,2080-2099,24.527439749999996
3,2020-2039,24.8802301875
3,2040-2059,25.0628630625
3,2060-2079,25.144265375
3,2080-2099,25.084667312499995
4,2020-2039,26.02344375
4,2040-2059,26.198443
4,2060-2079,26.286167749999997
4,2080-2099,26.2120936875
5,2020-2039,26.9061405625
5,2040-2059,27.091182999999997
5,2060-2079,27.167240749999998
5,2080-2099,27.0978985
6,2020-2039,27.12977825
6,2040-2059,27.301259812500007
6,2060-2079,27.349007375000006
6,2080-2099,27.294007
7,2020-2039,26.9558978125
7,2040-2059,27.124266562499997
7,2060-2079,27.1746565
7,2080-2099,27.1463328125
8,2020-2039,26.876898625000003
8,2040-2059,27.0614399375
8,2060-2079,27.0769844375
8,2080-2099,27.05224725
9,2020-2039,26.808209375000004
9,2040-2059,26.951188125
9,2060-2079,26.9890885
9,2080-2099,26.961940374999998
10,2020-2039,26.66655125
10,2040-2059,26.807562375000003
10,2060-2079,26.837672375
10,2080-2099,26.817394937499998
11,2020-2039,26.209456
11,2040-2059,26.378078125000002
11,2060-2079,26.453343875000005
11,2080-2099,26.405257062500006
12,2020-2039,25.4531473125
12,2040-2059,25.6321188125
12,2060-2079,25.674610312499997
12,2080-2099,25.6318715
