Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-1.4353849646249999
1,2040-2059,-0.8779839199999999
1,2060-2079,-0.9297661831250001
1,2080-2099,-1.05800544975
2,2020-2039,-0.4531425822499998
2,2040-2059,-0.4319261936250002
2,2060-2079,-0.16605134737500005
2,2080-2099,-0.337695499375
3,2020-2039,2.3471506150000003
3,2040-2059,2.6179581499999998
3,2060-2079,2.6380489687499997
3,2080-2099,2.4554996425
4,2020-2039,6.892584643749999
4,2040-2059,7.21268746875
4,2060-2079,7.242599143312501
4,2080-2099,7.015005521249998
5,2020-2039,12.063880587500002
5,2040-2059,12.25775353125
5,2060-2079,12.39920540625
5,2080-2099,12.35303953125
6,2020-2039,16.8813903125
6,2040-2059,17.115393281250004
6,2060-2079,17.074096437500003
6,2080-2099,17.2003345625
7,2020-2039,19.54659475
7,2040-2059,19.76276175
7,2060-2079,19.796897562499996
7,2080-2099,19.721499687500003
8,2020-2039,18.461103531249996
8,2040-2059,18.714119750000002
8,2060-2079,18.7379234375
8,2080-2099,18.681590500000002
9,2020-2039,13.65967353125
9,2040-2059,13.939293625
9,2060-2079,13.877966187499998
9,2080-2099,13.767584968749999
10,2020-2039,8.257470715
10,2040-2059,8.306892623125002
10,2060-2079,8.27005270625
10,2080-2099,8.4333533375
11,2020-2039,3.6605808000000004
11,2040-2059,3.86268080625
11,2060-2079,4.07083006875
11,2080-2099,4.05547125625
12,2020-2039,0.3665372772500001
12,2040-2059,0.49314673375000007
12,2060-2079,0.544193015625
12,2080-2099,0.5107148893750001
