Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,0.8493448565625002
1,2040-2059,1.2799091327499998
1,2060-2079,1.0788713187499999
1,2080-2099,0.9846220193749999
2,2020-2039,1.8893641825
2,2040-2059,2.218985984375
2,2060-2079,2.108813835625
2,2080-2099,2.0264966670624998
3,2020-2039,5.31931185625
3,2040-2059,5.48748734375
3,2060-2079,5.47375315625
3,2080-2099,5.206451368750001
4,2020-2039,10.469913812500002
4,2040-2059,10.6849865375
4,2060-2079,10.655391837499998
4,2080-2099,10.52187129375
5,2020-2039,16.32769909375
5,2040-2059,16.6397693125
5,2060-2079,16.59394184375
5,2080-2099,16.551772562500002
6,2020-2039,21.6044508125
6,2040-2059,21.86472925
6,2060-2079,21.811494812499998
6,2080-2099,21.703941875
7,2020-2039,23.968660874999998
7,2040-2059,24.448718500000002
7,2060-2079,24.229572812500002
7,2080-2099,24.148306062499998
8,2020-2039,22.3549535625
8,2040-2059,22.5169818125
8,2060-2079,22.599890124999995
8,2080-2099,22.370097750000003
9,2020-2039,16.9572908125
9,2040-2059,17.174901875
9,2060-2079,17.202500750000002
9,2080-2099,17.2325898125
10,2020-2039,10.715807387500002
10,2040-2059,10.980403062499999
10,2060-2079,10.7904221
10,2080-2099,10.818282937499998
11,2020-2039,5.51154965
11,2040-2059,5.642678425
11,2060-2079,5.461420306250001
11,2080-2099,5.758554262500001
12,2020-2039,2.037086323125
12,2040-2059,2.3952665499999997
12,2060-2079,2.2643063674999997
12,2080-2099,2.33610863339375
