Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,4.20892197625
1,2040-2059,4.474171319625
1,2060-2079,4.558841087499999
1,2080-2099,4.475309320625
2,2020-2039,5.579273204375001
2,2040-2059,5.8772058375
2,2060-2079,6.03337099375
2,2080-2099,5.797022771250001
3,2020-2039,9.44476111875
3,2040-2059,9.58834533125
3,2060-2079,9.84855065625
3,2080-2099,9.589814050000001
4,2020-2039,14.463745750000001
4,2040-2059,14.807557093749997
4,2060-2079,14.73555325
4,2080-2099,14.546497875
5,2020-2039,18.720982749999997
5,2040-2059,19.017746187500002
5,2060-2079,18.996734
5,2080-2099,18.9280590625
6,2020-2039,21.320900687499996
6,2040-2059,21.6411823125
6,2060-2079,21.7453125625
6,2080-2099,21.668970375
7,2020-2039,21.606437187500003
7,2040-2059,21.87297325
7,2060-2079,21.944234375
7,2080-2099,21.956586937500003
8,2020-2039,20.745394687500003
8,2040-2059,21.042719125
8,2060-2079,21.0589218125
8,2080-2099,21.05850875
9,2020-2039,18.872113875
9,2040-2059,19.188886375
9,2060-2079,19.230890375
9,2080-2099,19.1031764375
10,2020-2039,14.603535625000001
10,2040-2059,14.9759313125
10,2060-2079,14.893969812499996
10,2080-2099,14.95195165625
11,2020-2039,9.529013056250001
11,2040-2059,9.864305850000001
11,2060-2079,10.0094083125
11,2080-2099,9.85011264375
12,2020-2039,5.502502843749999
12,2040-2059,5.987039243750001
12,2060-2079,5.9430929
12,2080-2099,5.880146984375
