Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-5.01329730125
1,2040-2059,-4.5268000937499995
1,2060-2079,-4.453948831249999
1,2080-2099,-4.8950393000000005
2,2020-2039,-4.3578701537499995
2,2040-2059,-4.626284439999999
2,2060-2079,-4.0067810037500005
2,2080-2099,-4.4916696062499994
3,2020-2039,-1.4850596750000002
3,2040-2059,-1.2311081150000003
3,2060-2079,-1.1672415175
3,2080-2099,-1.5074152118750002
4,2020-2039,3.379100674999999
4,2040-2059,3.746283925
4,2060-2079,3.68887005
4,2080-2099,3.450967725
5,2020-2039,8.78947990625
5,2040-2059,8.80156264375
5,2060-2079,9.089522518749998
5,2080-2099,8.896565987499999
6,2020-2039,13.279044375
6,2040-2059,13.49345746875
6,2060-2079,13.434190875
6,2080-2099,13.377981843750002
7,2020-2039,15.3048303125
7,2040-2059,15.5394798125
7,2060-2079,15.6815356875
7,2080-2099,15.5434475
8,2020-2039,13.974790062500002
8,2040-2059,14.175818687499998
8,2060-2079,14.2449413125
8,2080-2099,14.276028750000002
9,2020-2039,10.02575473125
9,2040-2059,10.12710915
9,2060-2079,10.112457275
9,2080-2099,9.92385865
10,2020-2039,5.48793074375
10,2040-2059,5.6705553375
10,2060-2079,5.57954019375
10,2080-2099,5.602613881250001
11,2020-2039,1.1425352850000001
11,2040-2059,1.4618676438893747
11,2060-2079,1.640084053125
11,2080-2099,1.4306609845625002
12,2020-2039,-2.4357384612499997
12,2040-2059,-2.78244610125
12,2060-2079,-2.40601105
12,2080-2099,-2.5583421316250003
