Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,5.529510612500001
1,2040-2059,5.848377956250001
1,2060-2079,5.726983568750001
1,2080-2099,5.719728931250001
2,2020-2039,5.623764593750001
2,2040-2059,5.80223663125
2,2060-2079,5.8513355
2,2080-2099,5.788840575
3,2020-2039,6.960997337499999
3,2040-2059,7.298993970625001
3,2060-2079,7.22835446875
3,2080-2099,7.234895109999999
4,2020-2039,9.73335948125
4,2040-2059,10.006504306250001
4,2060-2079,9.95491383125
4,2080-2099,9.948617581249998
5,2020-2039,13.470132156249997
5,2040-2059,13.739485187499998
5,2060-2079,13.715125093749998
5,2080-2099,13.63399109375
6,2020-2039,17.738934812500002
6,2040-2059,18.054879000000003
6,2060-2079,17.93622375
6,2080-2099,17.9583226875
7,2020-2039,20.750646874999997
7,2040-2059,21.153548999999998
7,2060-2079,20.9854543125
7,2080-2099,20.926119125000003
8,2020-2039,20.691461999999998
8,2040-2059,21.071365999999998
8,2060-2079,21.054968937499996
8,2080-2099,20.9872144375
9,2020-2039,17.251804312500003
9,2040-2059,17.649655874999997
9,2060-2079,17.4776681875
9,2080-2099,17.402356562500003
10,2020-2039,13.146579937499997
10,2040-2059,13.213529543749999
10,2060-2079,13.220130000000001
10,2080-2099,13.254019275
11,2020-2039,9.55423584375
11,2040-2059,9.726605737500002
11,2060-2079,9.750259518750001
11,2080-2099,9.7593425625
12,2020-2039,7.038845918749999
12,2040-2059,7.146256987499999
12,2060-2079,7.029373625
12,2080-2099,7.1538374625
