Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,27.486462437500002
1,2040-2059,27.605375499999997
1,2060-2079,27.66175475
1,2080-2099,27.687613624999994
2,2020-2039,27.767474500000002
2,2040-2059,27.86999975
2,2060-2079,27.9301036875
2,2080-2099,27.948404500000002
3,2020-2039,27.831081125
3,2040-2059,28.020292374999993
3,2060-2079,28.056463375
3,2080-2099,28.031043812500002
4,2020-2039,27.718013187500002
4,2040-2059,27.8789873125
4,2060-2079,27.907167000000005
4,2080-2099,27.898130937499996
5,2020-2039,27.166805562500002
5,2040-2059,27.319589875
5,2060-2079,27.357505375
5,2080-2099,27.3579490625
6,2020-2039,26.429323375000003
6,2040-2059,26.5549784375
6,2060-2079,26.554049
6,2080-2099,26.6070365
7,2020-2039,25.8322300625
7,2040-2059,25.988377625
7,2060-2079,25.946768874999997
7,2080-2099,25.98601025
8,2020-2039,25.6143609375
8,2040-2059,25.727703625
8,2060-2079,25.705083312499998
8,2080-2099,25.741998625000004
9,2020-2039,25.6335160625
9,2040-2059,25.771651562500004
9,2060-2079,25.8002550625
9,2080-2099,25.789914062499996
10,2020-2039,25.9478471875
10,2040-2059,26.0916749375
10,2060-2079,26.1305696875
10,2080-2099,26.148108875000002
11,2020-2039,26.478191625
11,2040-2059,26.6252913125
11,2060-2079,26.630502062499996
11,2080-2099,26.688920312500002
12,2020-2039,27.031857312499998
12,2040-2059,27.1636631875
12,2060-2079,27.19258825
12,2080-2099,27.217043312500003
