Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,8.30947548125
1,2040-2059,8.616674515624998
1,2060-2079,8.481706289375
1,2080-2099,8.39655150625
2,2020-2039,10.31409526875
2,2040-2059,10.705262416249997
2,2060-2079,10.65313880625
2,2080-2099,10.33330971875
3,2020-2039,14.34068651875
3,2040-2059,14.507123637500001
3,2060-2079,14.628106124999999
3,2080-2099,14.40652315625
4,2020-2039,18.729711062500005
4,2040-2059,18.944792937499997
4,2060-2079,19.0417244375
4,2080-2099,18.8055865625
5,2020-2039,22.88507446875
5,2040-2059,23.1981885625
5,2060-2079,23.161447875
5,2080-2099,23.0451168125
6,2020-2039,26.578563250000006
6,2040-2059,26.9592045
6,2060-2079,26.943762000000003
6,2080-2099,26.786190937500002
7,2020-2039,28.32216525
7,2040-2059,28.626897
7,2060-2079,28.622570125
7,2080-2099,28.561558375000004
8,2020-2039,28.043257062500004
8,2040-2059,28.344352062499997
8,2060-2079,28.243252562500004
8,2080-2099,28.178072625000002
9,2020-2039,25.367918375000006
9,2040-2059,25.718703375
9,2060-2079,25.6675625
9,2080-2099,25.542072687500003
10,2020-2039,20.63741984375
10,2040-2059,20.956175750000003
10,2060-2079,20.837726437500002
10,2080-2099,20.781681562500005
11,2020-2039,14.602396468749998
11,2040-2059,14.867679575
11,2060-2079,14.7327546375
11,2080-2099,14.7206488125
12,2020-2039,9.59230630875
12,2040-2059,9.893209525
12,2060-2079,9.9301106875
12,2080-2099,9.709314056250001
