Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,23.266874625000007
1,2040-2059,23.5459170625
1,2060-2079,23.542662249999996
1,2080-2099,23.541298749999996
2,2020-2039,23.742500749999998
2,2040-2059,23.9689430625
2,2060-2079,24.0378860625
2,2080-2099,24.0154228125
3,2020-2039,24.206000062499996
3,2040-2059,24.431063125
3,2060-2079,24.475205625
3,2080-2099,24.455114312499997
4,2020-2039,24.279506499999997
4,2040-2059,24.514587499999998
4,2060-2079,24.542742312499996
4,2080-2099,24.535515812499998
5,2020-2039,24.0866300625
5,2040-2059,24.3095880625
5,2060-2079,24.3553058125
5,2080-2099,24.343473375
6,2020-2039,23.5313165
6,2040-2059,23.739684875000002
6,2060-2079,23.784227312500008
6,2080-2099,23.752068312500004
7,2020-2039,22.962438999999996
7,2040-2059,23.1844609375
7,2060-2079,23.205250375000002
7,2080-2099,23.181797375
8,2020-2039,22.8163015
8,2040-2059,23.042577249999997
8,2060-2079,23.036812937500002
8,2080-2099,23.014445125
9,2020-2039,23.1546438125
9,2040-2059,23.357448499999997
9,2060-2079,23.3810431875
9,2080-2099,23.3562313125
10,2020-2039,23.470848874999998
10,2040-2059,23.677496375
10,2060-2079,23.688106312499997
10,2080-2099,23.663873874999997
11,2020-2039,23.506081499999997
11,2040-2059,23.70326475
11,2060-2079,23.7096009375
11,2080-2099,23.6964400625
12,2020-2039,23.301693625
12,2040-2059,23.514187500000002
12,2060-2079,23.498361375
12,2080-2099,23.52583875
