Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,14.376642468750001
1,2040-2059,14.5492804375
1,2060-2079,14.61593765625
1,2080-2099,14.652331343749998
2,2020-2039,15.906380875
2,2040-2059,16.10105946875
2,2060-2079,16.21420175
2,2080-2099,16.248161187500003
3,2020-2039,18.8443005625
3,2040-2059,19.0524710625
3,2060-2079,19.1089109375
3,2080-2099,19.070383874999997
4,2020-2039,22.1089329375
4,2040-2059,22.335344375
4,2060-2079,22.484765687499994
4,2080-2099,22.440275312500003
5,2020-2039,24.11901375
5,2040-2059,24.358368625
5,2060-2079,24.507074875000004
5,2080-2099,24.388893937499997
6,2020-2039,24.712647125
6,2040-2059,24.9257606875
6,2060-2079,24.971833999999998
6,2080-2099,24.8902661875
7,2020-2039,24.6463595
7,2040-2059,24.827004624999994
7,2060-2079,24.87403075
7,2080-2099,24.8186935625
8,2020-2039,24.3708719375
8,2040-2059,24.595737812500005
8,2060-2079,24.5784475
8,2080-2099,24.580458687500002
9,2020-2039,23.234982249999998
9,2040-2059,23.354337125
9,2060-2079,23.382378375
9,2080-2099,23.3894136875
10,2020-2039,21.0514003125
10,2040-2059,21.196686624999998
10,2060-2079,21.289374000000002
10,2080-2099,21.251152875000002
11,2020-2039,18.1988221875
11,2040-2059,18.3512179375
11,2060-2079,18.4955455625
11,2080-2099,18.45452971875
12,2020-2039,15.2851593125
12,2040-2059,15.5637014375
12,2060-2079,15.571412
12,2080-2099,15.589228781250002
