Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-8.982654543749998
1,2040-2059,-8.58783693125
1,2060-2079,-8.855442093749998
1,2080-2099,-9.25836955625
2,2020-2039,-9.090264993749999
2,2040-2059,-8.9781731125
2,2060-2079,-8.9927213
2,2080-2099,-9.44316813125
3,2020-2039,-6.489439181250001
3,2040-2059,-6.376134915624999
3,2060-2079,-6.5943444475
3,2080-2099,-6.924671306250001
4,2020-2039,-1.9560947935000002
4,2040-2059,-1.5488541906249997
4,2060-2079,-1.8252723659374999
4,2080-2099,-1.9773404962500003
5,2020-2039,3.6242209593749997
5,2040-2059,3.858659559375
5,2060-2079,3.823146282375
5,2080-2099,3.716640408125
6,2020-2039,8.9404157125
6,2040-2059,9.0793466625
6,2060-2079,9.0417734625
6,2080-2099,8.8829732
7,2020-2039,11.444284374999999
7,2040-2059,11.5976184375
7,2060-2079,11.656353356249998
7,2080-2099,11.55603234375
8,2020-2039,10.1875242
8,2040-2059,10.40413674375
8,2060-2079,10.27400899375
8,2080-2099,10.36548130625
9,2020-2039,6.4792058062499995
9,2040-2059,6.661232825
9,2060-2079,6.560745550000001
9,2080-2099,6.470863249999999
10,2020-2039,2.168977146875
10,2040-2059,2.5016216354375
10,2060-2079,2.298995062625
10,2080-2099,2.1992725656250003
11,2020-2039,-2.6779691062500004
11,2040-2059,-2.173519065625
11,2060-2079,-2.2920791668750002
11,2080-2099,-2.58393795625
12,2020-2039,-6.630376913125001
12,2040-2059,-6.40898461
12,2060-2079,-6.528735225
12,2080-2099,-6.53537543875
