Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,3.4261436087500003
1,2040-2059,3.6930867281249995
1,2060-2079,3.644360619375
1,2080-2099,3.6147427781250006
2,2020-2039,5.33032170625
2,2040-2059,5.785896814375001
2,2060-2079,5.79720556875
2,2080-2099,5.470475781249999
3,2020-2039,9.961838131249998
3,2040-2059,9.980260975000002
3,2060-2079,10.10202984375
3,2080-2099,10.035823806249999
4,2020-2039,15.303004462499999
4,2040-2059,15.54493525
4,2060-2079,15.45346909375
4,2080-2099,15.419244418749997
5,2020-2039,20.081181625
5,2040-2059,20.394382750000002
5,2060-2079,20.2655719375
5,2080-2099,20.255795125
6,2020-2039,23.5171038125
6,2040-2059,23.825123249999997
6,2060-2079,23.7250183125
6,2080-2099,23.68852
7,2020-2039,24.622277437499996
7,2040-2059,24.942105874999996
7,2060-2079,24.951413749999997
7,2080-2099,24.886865125000003
8,2020-2039,23.9569598125
8,2040-2059,24.270692250000003
8,2060-2079,24.292966437500006
8,2080-2099,24.25016125
9,2020-2039,21.2609088125
9,2040-2059,21.595272875
9,2060-2079,21.655763812500002
9,2080-2099,21.563195625
10,2020-2039,16.4336301875
10,2040-2059,16.7235800625
10,2060-2079,16.76923328125
10,2080-2099,16.69734725
11,2020-2039,10.215192843749998
11,2040-2059,10.494985231249998
11,2060-2079,10.384289837499997
11,2080-2099,10.2782258875
12,2020-2039,4.95021633125
12,2040-2059,5.3103012375
12,2060-2079,5.301019431249999
12,2080-2099,5.074025175000001
