Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,14.880160799999999
1,2040-2059,15.225931875
1,2060-2079,15.094610406249998
1,2080-2099,15.0306684375
2,2020-2039,17.0539784375
2,2040-2059,17.347869999999997
2,2060-2079,17.29467596875
2,2080-2099,17.207106062499996
3,2020-2039,20.67891875
3,2040-2059,20.741163562500002
3,2060-2079,20.887372625000005
3,2080-2099,20.793349125000002
4,2020-2039,24.040358937500002
4,2040-2059,24.3193609375
4,2060-2079,24.3737613125
4,2080-2099,24.195189625
5,2020-2039,26.3231018125
5,2040-2059,26.61385125
5,2060-2079,26.728483312500003
5,2080-2099,26.597729062499997
6,2020-2039,27.491494125000003
6,2040-2059,27.760539124999998
6,2060-2079,27.811059187500003
6,2080-2099,27.745092249999995
7,2020-2039,27.497915375
7,2040-2059,27.819587812499996
7,2060-2079,27.780277375
7,2080-2099,27.791639624999995
8,2020-2039,26.89975818749999
8,2040-2059,27.20011425
8,2060-2079,27.1625421875
8,2080-2099,27.145056375000006
9,2020-2039,26.061216750000003
9,2040-2059,26.3322265625
9,2060-2079,26.2620789375
9,2080-2099,26.292406937500004
10,2020-2039,23.697430750000002
10,2040-2059,24.018684687500006
10,2060-2079,23.946871375
10,2080-2099,23.947076499999998
11,2020-2039,19.245597999999998
11,2040-2059,19.504297437499996
11,2060-2079,19.324204687499996
11,2080-2099,19.356544437500002
12,2020-2039,15.605873937499998
12,2040-2059,15.846378312499997
12,2060-2079,15.7424114375
12,2080-2099,15.6821201875
