Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-2.206768926875
1,2040-2059,-1.7786628431250002
1,2060-2079,-1.96162928125
1,2080-2099,-2.0817602275000002
2,2020-2039,-0.9216653181250001
2,2040-2059,-0.6721626487500001
2,2060-2079,-0.8079933462500003
2,2080-2099,-0.8289720168750003
3,2020-2039,2.8672651937499998
3,2040-2059,3.0758585375
3,2060-2079,3.01742019375
3,2080-2099,2.7546847499999996
4,2020-2039,8.784306493749998
4,2040-2059,8.96931665
4,2060-2079,8.959427721875002
4,2080-2099,8.792491063750001
5,2020-2039,15.370390281249998
5,2040-2059,15.653079343749999
5,2060-2079,15.531375875000002
5,2080-2099,15.5390740625
6,2020-2039,20.8614930625
6,2040-2059,21.150135187500002
6,2060-2079,21.093468375000004
6,2080-2099,21.011247875000002
7,2020-2039,23.2795001875
7,2040-2059,23.751171124999995
7,2060-2079,23.5058451875
7,2080-2099,23.4092054375
8,2020-2039,21.340354625
8,2040-2059,21.508991437499997
8,2060-2079,21.650986187499996
8,2080-2099,21.3566593125
9,2020-2039,15.260009374999997
9,2040-2059,15.490032343750002
9,2060-2079,15.516485031250005
9,2080-2099,15.435897968750002
10,2020-2039,8.27072948125
10,2040-2059,8.472255781249999
10,2060-2079,8.343736531250002
10,2080-2099,8.346170274999999
11,2020-2039,2.8220193275
11,2040-2059,2.91750029625
11,2060-2079,2.7536914125
11,2080-2099,3.0357072375
12,2020-2039,-0.845362705625
12,2040-2059,-0.5257675675
12,2060-2079,-0.6108751374999999
12,2080-2099,-0.48872624018750005
