Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,24.666372999999997
1,2040-2059,24.868941062500003
1,2060-2079,24.920379999999998
1,2080-2099,24.885521687500002
2,2020-2039,24.434339374999997
2,2040-2059,24.597221749999996
2,2060-2079,24.692857687500005
2,2080-2099,24.652228999999995
3,2020-2039,24.645439250000003
3,2040-2059,24.824833125
3,2060-2079,24.894816874999993
3,2080-2099,24.8728514375
4,2020-2039,25.125017
4,2040-2059,25.331587749999994
4,2060-2079,25.399456062499997
4,2080-2099,25.335461187499998
5,2020-2039,25.6409101875
5,2040-2059,25.823580437499995
5,2060-2079,25.890694687499998
5,2080-2099,25.837653124999996
6,2020-2039,26.121097749999997
6,2040-2059,26.281981000000005
6,2060-2079,26.364796875000003
6,2080-2099,26.299890875
7,2020-2039,26.563831625
7,2040-2059,26.744927625
7,2060-2079,26.810092374999996
7,2080-2099,26.7576365
8,2020-2039,26.977935
8,2040-2059,27.1802696875
8,2060-2079,27.237430624999995
8,2080-2099,27.1623573125
9,2020-2039,27.0933005
9,2040-2059,27.308127062500006
9,2060-2079,27.336848562500002
9,2080-2099,27.283514687500002
10,2020-2039,26.830281562499998
10,2040-2059,27.016905000000005
10,2060-2079,27.053438500000002
10,2080-2099,27.006341250000002
11,2020-2039,26.2684720625
11,2040-2059,26.466229437500004
11,2060-2079,26.487715437499997
11,2080-2099,26.428046875
12,2020-2039,25.402124562500003
12,2040-2059,25.609157937499997
12,2060-2079,25.638523749999997
12,2080-2099,25.587444062500005
