Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,22.935225000000003
1,2040-2059,23.173101374999998
1,2060-2079,23.236945062500002
1,2080-2099,23.159927625
2,2020-2039,22.7416594375
2,2040-2059,22.9803031875
2,2060-2079,23.02952
2,2080-2099,22.9540146875
3,2020-2039,22.91819625
3,2040-2059,23.16171
3,2060-2079,23.2362795625
3,2080-2099,23.151602062500004
4,2020-2039,23.459654312499996
4,2040-2059,23.719493624999995
4,2060-2079,23.768165812499994
4,2080-2099,23.702416187500003
5,2020-2039,24.2680285625
5,2040-2059,24.4964346875
5,2060-2079,24.5583224375
5,2080-2099,24.501323937500008
6,2020-2039,25.029934249999997
6,2040-2059,25.247519437500003
6,2060-2079,25.2789081875
6,2080-2099,25.26065125000001
7,2020-2039,25.5645055625
7,2040-2059,25.769181
7,2060-2079,25.779710062499994
7,2080-2099,25.7394803125
8,2020-2039,25.8813351875
8,2040-2059,26.055200375
8,2060-2079,26.084375187500005
8,2080-2099,26.0281758125
9,2020-2039,25.8508971875
9,2040-2059,26.040579625000003
9,2060-2079,26.068439187500005
9,2080-2099,26.024130062500003
10,2020-2039,25.435704
10,2040-2059,25.6185234375
10,2060-2079,25.6452458125
10,2080-2099,25.61334075
11,2020-2039,24.6014586875
11,2040-2059,24.804972375
11,2060-2079,24.829944750000003
11,2080-2099,24.796440937499998
12,2020-2039,23.6514679375
12,2040-2059,23.851158624999997
12,2060-2079,23.917325875000007
12,2080-2099,23.825990124999997
