Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,20.9796965625
1,2040-2059,21.2003129375
1,2060-2079,21.1601626875
1,2080-2099,21.09635125
2,2020-2039,22.5508303125
2,2040-2059,22.777357687499997
2,2060-2079,22.8982301875
2,2080-2099,22.847774249999993
3,2020-2039,24.9420974375
3,2040-2059,25.1214333125
3,2060-2079,25.245403875
3,2080-2099,25.184092312499995
4,2020-2039,25.951816625
4,2040-2059,26.212574625
4,2060-2079,26.2339138125
4,2080-2099,26.145405749999995
5,2020-2039,25.548913562499997
5,2040-2059,25.757641625
5,2060-2079,25.8214581875
5,2080-2099,25.7781855625
6,2020-2039,24.9114781875
6,2040-2059,25.080642374999996
6,2060-2079,25.122629812499998
6,2080-2099,25.076824812499996
7,2020-2039,24.30105525
7,2040-2059,24.5167989375
7,2060-2079,24.556366499999996
7,2080-2099,24.5442718125
8,2020-2039,23.972685875
8,2040-2059,24.183876374999997
8,2060-2079,24.1946949375
8,2080-2099,24.197479125
9,2020-2039,24.088736124999997
9,2040-2059,24.276929125
9,2060-2079,24.2939685625
9,2080-2099,24.273068062499995
10,2020-2039,24.067403312499998
10,2040-2059,24.331930625
10,2060-2079,24.285285875
10,2080-2099,24.276247499999997
11,2020-2039,22.4881040625
11,2040-2059,22.696901937499998
11,2060-2079,22.546335624999998
11,2080-2099,22.56974025
12,2020-2039,20.6156771875
12,2040-2059,20.6542489375
12,2060-2079,20.80240725
12,2080-2099,20.77416375
