Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,1.3433152556250003
1,2040-2059,1.5602653975
1,2060-2079,1.5063798750000004
1,2080-2099,1.44337093875
2,2020-2039,1.8579697212500002
2,2040-2059,2.0219813395624997
2,2060-2079,2.1375033412499995
2,2080-2099,1.9314344734375
3,2020-2039,3.90440931875
3,2040-2059,4.274934162499999
3,2060-2079,4.2481566312500005
3,2080-2099,4.098699275
4,2020-2039,7.4514105187499995
4,2040-2059,7.718335799999999
4,2060-2079,7.701067758124999
4,2080-2099,7.5278470312499985
5,2020-2039,11.682127487499999
5,2040-2059,11.961220718749999
5,2060-2079,11.948113124999999
5,2080-2099,11.910028174999997
6,2020-2039,16.387560562500003
6,2040-2059,16.64122946875
6,2060-2079,16.648626750000002
6,2080-2099,16.675804624999998
7,2020-2039,19.934347875
7,2040-2059,20.2153314375
7,2060-2079,20.122671000000004
7,2080-2099,20.194051625
8,2020-2039,19.944144562500004
8,2040-2059,20.254670187500004
8,2060-2079,20.270635625
8,2080-2099,20.1975865625
9,2020-2039,16.045578374999998
9,2040-2059,16.2906661875
9,2060-2079,16.280219062500002
9,2080-2099,16.25911003125
10,2020-2039,10.722948449999999
10,2040-2059,11.053803575
10,2060-2079,10.83399649375
10,2080-2099,10.87372675
11,2020-2039,5.950268149999999
11,2040-2059,6.2514336
11,2060-2079,6.12513656875
11,2080-2099,6.248358074999999
12,2020-2039,2.6885710875
12,2040-2059,2.916921228125
12,2060-2079,2.8381205812499997
12,2080-2099,2.7812987474999993
