Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,16.5926151875
1,2040-2059,16.890924875
1,2060-2079,16.909325624999997
1,2080-2099,16.819834874999998
2,2020-2039,17.302419750000002
2,2040-2059,17.616923125
2,2060-2079,17.6808485625
2,2080-2099,17.4933475
3,2020-2039,19.524430062499995
3,2040-2059,19.739224375
3,2060-2079,19.8589586875
3,2080-2099,19.692516875000003
4,2020-2039,22.2217430625
4,2040-2059,22.472560125
4,2060-2079,22.614975250000004
4,2080-2099,22.332263625000003
5,2020-2039,24.277009375
5,2040-2059,24.603743375
5,2060-2079,24.7274345
5,2080-2099,24.483871562500003
6,2020-2039,25.551366437499997
6,2040-2059,25.948316875000003
6,2060-2079,25.974637499999996
6,2080-2099,25.833397437499997
7,2020-2039,25.188755937499998
7,2040-2059,25.549102937500002
7,2060-2079,25.531422937500004
7,2080-2099,25.471889562500003
8,2020-2039,24.6394590625
8,2040-2059,24.908529125
8,2060-2079,24.917324500000003
8,2080-2099,24.918857312500005
9,2020-2039,24.175483375000002
9,2040-2059,24.419370250000004
9,2060-2079,24.534246875
9,2080-2099,24.388531
10,2020-2039,22.05937775
10,2040-2059,22.409728
10,2060-2079,22.349562312499994
10,2080-2099,22.245041562500006
11,2020-2039,19.591265500000002
11,2040-2059,19.824144
11,2060-2079,19.8302028125
11,2080-2099,19.696786624999998
12,2020-2039,17.521234312500003
12,2040-2059,17.7771985625
12,2060-2079,17.864633499999997
12,2080-2099,17.691060875
