Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,27.735580999999996
1,2040-2059,27.934935562499994
1,2060-2079,27.935706875
1,2080-2099,27.9123809375
2,2020-2039,28.055997312499997
2,2040-2059,28.234506062500003
2,2060-2079,28.266057250000006
2,2080-2099,28.26832099999999
3,2020-2039,28.188925187499997
3,2040-2059,28.342643250000002
3,2060-2079,28.39000575
3,2080-2099,28.392402000000004
4,2020-2039,28.037402999999998
4,2040-2059,28.1796360625
4,2060-2079,28.230519125
4,2080-2099,28.245262124999996
5,2020-2039,27.4526123125
5,2040-2059,27.599209124999994
5,2060-2079,27.6200573125
5,2080-2099,27.6357190625
6,2020-2039,26.587037562500004
6,2040-2059,26.799053249999996
6,2060-2079,26.745911312500002
6,2080-2099,26.8296413125
7,2020-2039,25.995430000000002
7,2040-2059,26.209595187500003
7,2060-2079,26.1833734375
7,2080-2099,26.215759687499997
8,2020-2039,25.7951169375
8,2040-2059,25.9808780625
8,2060-2079,25.917670625
8,2080-2099,25.941343812499998
9,2020-2039,25.867151812499998
9,2040-2059,26.033760312499997
9,2060-2079,26.030679312500006
9,2080-2099,26.024882125
10,2020-2039,26.1845749375
10,2040-2059,26.358864750000002
10,2060-2079,26.362325375000005
10,2080-2099,26.342747
11,2020-2039,26.666219625
11,2040-2059,26.866231437500005
11,2060-2079,26.851877
11,2080-2099,26.848781499999998
12,2020-2039,27.223564375
12,2040-2059,27.389103187500005
12,2060-2079,27.4049483125
12,2080-2099,27.382059062500005
