Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,19.76610375
1,2040-2059,19.944579312499997
1,2060-2079,20.012382375
1,2080-2099,20.0565980625
2,2020-2039,19.647754875
2,2040-2059,19.860715124999995
2,2060-2079,19.8736194375
2,2080-2099,19.890114875000002
3,2020-2039,19.0284703125
3,2040-2059,19.276269812499997
3,2060-2079,19.285607062500002
3,2080-2099,19.328960062500002
4,2020-2039,17.458161812500002
4,2040-2059,17.7486705625
4,2060-2079,17.832042625
4,2080-2099,17.817188499999997
5,2020-2039,14.964443468750002
5,2040-2059,15.075194125
5,2060-2079,15.324558906250001
5,2080-2099,15.310428125
6,2020-2039,12.89482875
6,2040-2059,13.105520325
6,2060-2079,13.301152075
6,2080-2099,13.23426559375
7,2020-2039,12.723926562500003
7,2040-2059,12.941709343749999
7,2060-2079,12.963702668749999
7,2080-2099,12.889297406250002
8,2020-2039,14.3658763125
8,2040-2059,14.56963925
8,2060-2079,14.64073475
8,2080-2099,14.625174137499997
9,2020-2039,16.816791375
9,2040-2059,17.007792875
9,2060-2079,17.110069000000003
9,2080-2099,17.09461025
10,2020-2039,18.5771874375
10,2040-2059,18.723841437500003
10,2060-2079,18.872067187499997
10,2080-2099,18.82503225
11,2020-2039,19.336454312500003
11,2040-2059,19.494123468749997
11,2060-2079,19.466183875000002
11,2080-2099,19.561833250000003
12,2020-2039,19.5839084375
12,2040-2059,19.809517250000006
12,2060-2079,19.78414725
12,2080-2099,19.7483279375
