Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-6.3556388375
1,2040-2059,-5.976423637499999
1,2060-2079,-5.8597342125
1,2080-2099,-6.012618587499999
2,2020-2039,-5.0057985
2,2040-2059,-4.7956862749999996
2,2060-2079,-4.445245552499999
2,2080-2099,-4.518608240625
3,2020-2039,-1.7018275500000002
3,2040-2059,-1.3106179339999997
3,2060-2079,-1.269190691875
3,2080-2099,-1.2702501499999999
4,2020-2039,3.2905421875
4,2040-2059,3.6726192812499994
4,2060-2079,3.6001552812499997
4,2080-2099,3.7290467999999994
5,2020-2039,8.97766230625
5,2040-2059,9.26285165
5,2060-2079,9.281283949999999
5,2080-2099,9.3011754
6,2020-2039,14.049830781250003
6,2040-2059,14.2925838125
6,2060-2079,14.30940859375
6,2080-2099,14.263920812499999
7,2020-2039,16.953768218750003
7,2040-2059,17.17584
7,2060-2079,17.190630124999995
7,2080-2099,17.1287626875
8,2020-2039,16.1916050625
8,2040-2059,16.4125748125
8,2060-2079,16.409462375
8,2080-2099,16.3097429375
9,2020-2039,12.03668940625
9,2040-2059,12.25967883125
9,2060-2079,12.271091537499998
9,2080-2099,12.198832375000002
10,2020-2039,5.78449735
10,2040-2059,6.167081631249999
10,2060-2079,6.1776389375
10,2080-2099,6.09809630625
11,2020-2039,-0.2991029675000001
11,2040-2059,0.11067997343749997
11,2060-2079,0.0034043768749999898
11,2080-2099,-0.024939566000000066
12,2020-2039,-4.91185293125
12,2040-2059,-4.4462397625
12,2060-2079,-4.33799105125
12,2080-2099,-4.48813739125
