Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,-1.6302451696875004
1,2040-2059,-1.283213083125
1,2060-2079,-1.3553518608750001
1,2080-2099,-1.34796587975
2,2020-2039,-0.8881587512500001
2,2040-2059,-0.841863626875
2,2060-2079,-0.7256622699375003
2,2080-2099,-0.8015122246249999
3,2020-2039,1.5507537312499997
3,2040-2059,1.7288949168749999
3,2060-2079,1.68310340625
3,2080-2099,1.57065686125
4,2020-2039,5.427858156250001
4,2040-2059,5.864677108125
4,2060-2079,5.801872625
4,2080-2099,5.670334112499999
5,2020-2039,10.162131624999999
5,2040-2059,10.4003148125
5,2060-2079,10.542180537499998
5,2080-2099,10.47259776875
6,2020-2039,14.485853906250004
6,2040-2059,14.7396405625
6,2060-2079,14.709279375000001
6,2080-2099,14.667494062499998
7,2020-2039,16.57585971875
7,2040-2059,16.989849312500002
7,2060-2079,16.914252781249996
7,2080-2099,16.8595793125
8,2020-2039,15.456440687500002
8,2040-2059,15.8018670625
8,2060-2079,15.885743812500001
8,2080-2099,15.803003874999998
9,2020-2039,11.35802796875
9,2040-2059,11.74805853125
9,2060-2079,11.7220294
9,2080-2099,11.535465250000001
10,2020-2039,6.833949964375001
10,2040-2059,6.924506671249999
10,2060-2079,7.056125039375001
10,2080-2099,7.00162241875
11,2020-2039,2.833370656875
11,2040-2059,2.9587535875000004
11,2060-2079,3.0973419999999994
11,2080-2099,3.05538329375
12,2020-2039,-0.1060558625000001
12,2040-2059,-0.02724053262500005
12,2060-2079,-0.08751207249999998
12,2080-2099,-0.06478584812500014
