Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,18.338165375000003
1,2040-2059,18.5899721875
1,2060-2079,18.59957075
1,2080-2099,18.611021375
2,2020-2039,18.593078124999998
2,2040-2059,18.835539374999996
2,2060-2079,18.9115378125
2,2080-2099,18.867180875
3,2020-2039,18.9533213125
3,2040-2059,19.164095312500002
3,2060-2079,19.235715375
3,2080-2099,19.237090812499996
4,2020-2039,18.8713811875
4,2040-2059,19.100625125
4,2060-2079,19.172942687499997
4,2080-2099,19.126780625
5,2020-2039,17.9389925
5,2040-2059,18.159382812500002
5,2060-2079,18.188560250000002
5,2080-2099,18.129369437500003
6,2020-2039,16.278866812500002
6,2040-2059,16.498149375
6,2060-2079,16.478743625
6,2080-2099,16.42886459375
7,2020-2039,15.73224521875
7,2040-2059,15.988895593749998
7,2060-2079,15.975435625000001
7,2080-2099,15.921588499999999
8,2020-2039,16.948826625000002
8,2040-2059,17.15782378125
8,2060-2079,17.129969781250004
8,2080-2099,17.131523781249996
9,2020-2039,18.491825437499998
9,2040-2059,18.751009874999998
9,2060-2079,18.7233123125
9,2080-2099,18.695611749999998
10,2020-2039,18.968923750000002
10,2040-2059,19.20625825
10,2060-2079,19.196429125
10,2080-2099,19.155305249999998
11,2020-2039,18.7716309375
11,2040-2059,18.957564187500004
11,2060-2079,18.97866475
11,2080-2099,18.9720678125
12,2020-2039,18.462649625
12,2040-2059,18.692626375
12,2060-2079,18.6950755
12,2080-2099,18.692823625000003
