Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,29.651462437499998
1,2040-2059,30.064762312499997
1,2060-2079,30.593599750000003
1,2080-2099,31.093701250000006
2,2020-2039,29.491445125000002
2,2040-2059,29.813670875000003
2,2060-2079,30.372265437499994
2,2080-2099,30.8123060625
3,2020-2039,29.109072500000003
3,2040-2059,29.513181062500003
3,2060-2079,29.951387249999996
3,2080-2099,30.4197178125
4,2020-2039,28.194067250000003
4,2040-2059,28.5985411875
4,2060-2079,29.0966430625
4,2080-2099,29.6224351875
5,2020-2039,26.419993999999996
5,2040-2059,26.8953519375
5,2060-2079,27.420769125000003
5,2080-2099,27.933214375000002
6,2020-2039,24.689685375000003
6,2040-2059,25.153933437500005
6,2060-2079,25.661733687500003
6,2080-2099,26.183913750000002
7,2020-2039,24.130334625
7,2040-2059,24.5973718125
7,2060-2079,25.020873625000004
7,2080-2099,25.559375250000006
8,2020-2039,25.091550312500004
8,2040-2059,25.5643020625
8,2060-2079,25.986911125000006
8,2080-2099,26.45845425
9,2020-2039,27.13136475
9,2040-2059,27.514918124999998
9,2060-2079,27.9581491875
9,2080-2099,28.522164124999996
10,2020-2039,29.090809062499993
10,2040-2059,29.659478874999998
10,2060-2079,30.1334655625
10,2080-2099,30.782399375
11,2020-2039,29.9070031875
11,2040-2059,30.415265312499997
11,2060-2079,30.982387000000003
11,2080-2099,31.638780374999996
12,2020-2039,29.83064425
12,2040-2059,30.387499875
12,2060-2079,30.854056312500003
12,2080-2099,31.449769125000003
