Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,24.2036465625
1,2040-2059,24.6022863125
1,2060-2079,25.240711937500002
1,2080-2099,25.940450062500005
2,2020-2039,26.8601483125
2,2040-2059,27.41276625
2,2060-2079,28.113662624999996
2,2080-2099,28.7896355
3,2020-2039,31.852629062500004
3,2040-2059,32.4249724375
3,2060-2079,33.016974624999996
3,2080-2099,33.6458494375
4,2020-2039,36.710608125
4,2040-2059,37.28703718749999
4,2060-2079,37.897926000000005
4,2080-2099,38.646212500000004
5,2020-2039,41.48224225
5,2040-2059,41.93369018749999
5,2060-2079,42.5788363125
5,2080-2099,43.349358312500016
6,2020-2039,44.983691625
6,2040-2059,45.5136429375
6,2060-2079,46.186622250000006
6,2080-2099,47.132047875
7,2020-2039,45.56090693749999
7,2040-2059,46.096126874999996
7,2060-2079,46.6994471875
7,2080-2099,47.518925062499996
8,2020-2039,44.3959301875
8,2040-2059,44.81563575
8,2060-2079,45.51720550000001
8,2080-2099,46.212616062500004
9,2020-2039,42.140142999999995
9,2040-2059,42.6461679375
9,2060-2079,43.33861875
9,2080-2099,43.96545643750001
10,2020-2039,37.37562125000001
10,2040-2059,37.935416062499996
10,2060-2079,38.499143499999995
10,2080-2099,39.208567
11,2020-2039,30.500650562500006
11,2040-2059,30.9663706875
11,2060-2079,31.83459425
11,2080-2099,32.5504455625
12,2020-2039,25.209728562500004
12,2040-2059,25.607780562499997
12,2060-2079,26.524587312500003
12,2080-2099,27.150119875
