Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,26.371343000000007
1,2040-2059,26.685162
1,2060-2079,27.093808062499996
1,2080-2099,27.5269024375
2,2020-2039,26.05175
2,2040-2059,26.401418062499996
2,2060-2079,26.798955937499997
2,2080-2099,27.223910125
3,2020-2039,26.202550125000002
3,2040-2059,26.5531303125
3,2060-2079,26.917840749999996
3,2080-2099,27.355033499999994
4,2020-2039,26.667866625000006
4,2040-2059,27.010233000000003
4,2060-2079,27.389139062499996
4,2080-2099,27.820905375
5,2020-2039,27.308950750000005
5,2040-2059,27.641468125000003
5,2060-2079,28.008585312500003
5,2080-2099,28.421443625000002
6,2020-2039,27.961527062500004
6,2040-2059,28.3016429375
6,2060-2079,28.69411125
6,2080-2099,29.153936124999998
7,2020-2039,28.517321499999998
7,2040-2059,28.865475124999996
7,2060-2079,29.27222975
7,2080-2099,29.731790937499994
8,2020-2039,28.834397375
8,2040-2059,29.191564312500006
8,2060-2079,29.6301573125
8,2080-2099,30.07804850000001
9,2020-2039,28.841203937500005
9,2040-2059,29.18665725
9,2060-2079,29.626446375
9,2080-2099,30.099128499999996
10,2020-2039,28.5114581875
10,2040-2059,28.887709187500004
10,2060-2079,29.294359187499996
10,2080-2099,29.7683036875
11,2020-2039,27.898863437499998
11,2040-2059,28.2513638125
11,2060-2079,28.679414937499992
11,2080-2099,29.135392937500004
12,2020-2039,27.073075812499997
12,2040-2059,27.407849125000002
12,2060-2079,27.837453
12,2080-2099,28.257310687500002
