Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,25.589405437499998
1,2040-2059,26.338156875
1,2060-2079,26.765657812500002
1,2080-2099,27.70365175
2,2020-2039,25.177562875
2,2040-2059,25.668235
2,2060-2079,26.28488825
2,2080-2099,26.968147374999997
3,2020-2039,24.0654823125
3,2040-2059,24.6546098125
3,2060-2079,25.1189326875
3,2080-2099,25.815747374999997
4,2020-2039,21.412417062499998
4,2040-2059,22.023501874999997
4,2060-2079,22.5260971875
4,2080-2099,23.283042874999996
5,2020-2039,17.631545812499997
5,2040-2059,18.0922740625
5,2060-2079,18.651333187499997
5,2080-2099,19.5993000625
6,2020-2039,14.503135750000002
6,2040-2059,15.015124593749999
6,2060-2079,15.7004040625
6,2080-2099,16.40336796875
7,2020-2039,14.376728374999999
7,2040-2059,14.905105093750002
7,2060-2079,15.5999748125
7,2080-2099,16.4461595
8,2020-2039,17.291144625
8,2040-2059,17.632282999999997
8,2060-2079,18.437005125
8,2080-2099,19.2929365625
9,2020-2039,20.721336562499996
9,2040-2059,21.411155312499996
9,2060-2079,22.2092120625
9,2080-2099,23.0872656875
10,2020-2039,22.940905124999997
10,2040-2059,23.8050688125
10,2060-2079,24.47048175
10,2080-2099,25.401125562500003
11,2020-2039,24.0696063125
11,2040-2059,24.883342999999996
11,2060-2079,25.394075687500003
11,2080-2099,26.275241875000003
12,2020-2039,25.113631625000004
12,2040-2059,25.919303250000002
12,2060-2079,26.411135625
12,2080-2099,27.181141937499998
