Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,31.182294624999997
1,2040-2059,31.770485875000002
1,2060-2079,32.279528937500004
1,2080-2099,32.9365218125
2,2020-2039,32.3575976875
2,2040-2059,32.8682799375
2,2060-2079,33.3735224375
2,2080-2099,34.099882375
3,2020-2039,33.2476644375
3,2040-2059,33.695887875
3,2060-2079,34.224737624999996
3,2080-2099,34.880707125
4,2020-2039,32.977600124999995
4,2040-2059,33.450795875000004
4,2060-2079,33.84965724999999
4,2080-2099,34.507304187500004
5,2020-2039,31.324229437499994
5,2040-2059,31.874387187499998
5,2060-2079,32.2459983125
5,2080-2099,32.7175215625
6,2020-2039,29.761052812499997
6,2040-2059,30.321775750000004
6,2060-2079,30.860115250000003
6,2080-2099,31.395258249999998
7,2020-2039,29.729116687499996
7,2040-2059,30.302917312500004
7,2060-2079,30.8037033125
7,2080-2099,31.386615749999997
8,2020-2039,30.668274125
8,2040-2059,31.267479062499998
8,2060-2079,31.8464283125
8,2080-2099,32.429645875000006
9,2020-2039,31.658188625000005
9,2040-2059,32.349602624999996
9,2060-2079,32.936591625000005
9,2080-2099,33.575031437499995
10,2020-2039,31.714834937499997
10,2040-2059,32.375597625
10,2060-2079,33.01262125000001
10,2080-2099,33.6752081875
11,2020-2039,30.977623124999994
11,2040-2059,31.578015812499995
11,2060-2079,32.2120579375
11,2080-2099,32.8509603125
12,2020-2039,30.654965249999993
12,2040-2059,31.246898562499993
12,2060-2079,31.761690874999996
12,2080-2099,32.43067775
