Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,23.446421499999996
1,2040-2059,23.679709749999994
1,2060-2079,24.16281093750001
1,2080-2099,24.5773849375
2,2020-2039,23.077342
2,2040-2059,23.457858875000003
2,2060-2079,23.879610000000007
2,2080-2099,24.267822062499995
3,2020-2039,23.4472704375
3,2040-2059,23.827230375
3,2060-2079,24.165174687500002
3,2080-2099,24.585460125000004
4,2020-2039,24.3728124375
4,2040-2059,24.759686875000003
4,2060-2079,25.1502286875
4,2080-2099,25.5714721875
5,2020-2039,25.8771304375
5,2040-2059,26.2296218125
5,2060-2079,26.633843875
5,2080-2099,27.084772875
6,2020-2039,27.485770875000004
6,2040-2059,27.821781812500003
6,2060-2079,28.268695124999994
6,2080-2099,28.760613937500004
7,2020-2039,28.511784999999996
7,2040-2059,28.834015187499997
7,2060-2079,29.2644373125
7,2080-2099,29.6711175
8,2020-2039,28.7856175
8,2040-2059,29.11743275
8,2060-2079,29.551357
8,2080-2099,30.026190937499997
9,2020-2039,28.4052469375
9,2040-2059,28.756975375000003
9,2060-2079,29.187910000000002
9,2080-2099,29.669433812500003
10,2020-2039,27.299377749999998
10,2040-2059,27.695981062500003
10,2060-2079,28.11007425
10,2080-2099,28.578382687499996
11,2020-2039,25.837229937500005
11,2040-2059,26.209517499999997
11,2060-2079,26.6416748125
11,2080-2099,27.1117880625
12,2020-2039,24.4461976875
12,2040-2059,24.744875999999994
12,2060-2079,25.2889485625
12,2080-2099,25.665415625
