Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,24.505848625000002
1,2040-2059,24.834613687499996
1,2060-2079,25.4467535625
1,2080-2099,26.135974875
2,2020-2039,26.496962124999996
2,2040-2059,26.943188874999997
2,2060-2079,27.472250062500002
2,2080-2099,28.096665062500005
3,2020-2039,29.599817625000004
3,2040-2059,30.083011374999998
3,2060-2079,30.534632249999998
3,2080-2099,31.17779075
4,2020-2039,32.373124875
4,2040-2059,32.8819705625
4,2060-2079,33.4122706875
4,2080-2099,34.015637312500004
5,2020-2039,34.94278499999999
5,2040-2059,35.32691324999999
5,2060-2079,35.945523937500006
5,2080-2099,36.609618875
6,2020-2039,36.586570375
6,2040-2059,37.07080356249999
6,2060-2079,37.552567062499996
6,2080-2099,38.196073937499996
7,2020-2039,35.33012024999999
7,2040-2059,35.707725625
7,2060-2079,36.0435323125
7,2080-2099,36.675055
8,2020-2039,34.2633225625
8,2040-2059,34.623389375
8,2060-2079,35.059430500000005
8,2080-2099,35.5487575
9,2020-2039,33.852241125
9,2040-2059,34.235545374999994
9,2060-2079,34.7052193125
9,2080-2099,35.127301374999995
10,2020-2039,31.480304750000002
10,2040-2059,31.887848250000005
10,2060-2079,32.3757991875
10,2080-2099,32.917369375
11,2020-2039,28.059058999999998
11,2040-2059,28.498692937499996
11,2060-2079,29.1299076875
11,2080-2099,29.7335198125
12,2020-2039,25.051606562499995
12,2040-2059,25.444577937500004
12,2060-2079,26.113420500000004
12,2080-2099,26.647004437499998
