Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,-4.1991548525
1,2040-2059,-3.2594569625
1,2060-2079,-2.757328399999999
1,2080-2099,-2.1448181721874997
2,2020-2039,-3.803448063125
2,2040-2059,-3.0448283000000003
2,2060-2079,-2.7313920524999995
2,2080-2099,-2.093597965625
3,2020-2039,-1.21633518625
3,2040-2059,-0.7023582381250001
3,2060-2079,-0.24296098124999987
3,2080-2099,0.08544920737500009
4,2020-2039,2.8146516299999997
4,2040-2059,3.38349496875
4,2060-2079,3.8659655537499997
4,2080-2099,4.4748376275
5,2020-2039,8.8521012375
5,2040-2059,9.344396056250002
5,2060-2079,9.76413996875
5,2080-2099,10.380207806249999
6,2020-2039,14.01718171875
6,2040-2059,14.452205000000005
6,2060-2079,15.012188749999998
6,2080-2099,15.770203906249998
7,2020-2039,16.06117078125
7,2040-2059,16.64777796875
7,2060-2079,17.17464346875
7,2080-2099,17.831548
8,2020-2039,14.294174812499998
8,2040-2059,14.979981062500002
8,2060-2079,15.44225715625
8,2080-2099,16.068295499999998
9,2020-2039,10.105345524999999
9,2040-2059,10.7278069
9,2060-2079,11.005922374999999
9,2080-2099,11.79806055625
10,2020-2039,5.3146871125
10,2040-2059,5.5413076312500005
10,2060-2079,6.161094525
10,2080-2099,6.8074226
11,2020-2039,0.5135929256250001
11,2040-2059,1.0941436514999998
11,2060-2079,1.688933054375
11,2080-2099,2.307171051875
12,2020-2039,-2.3088990275000003
12,2040-2059,-1.652855573125
12,2060-2079,-1.3506404358750004
12,2080-2099,-0.46679947475000005
