Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,27.201560812500006
1,2040-2059,27.585219249999998
1,2060-2079,28.1976101875
1,2080-2099,28.605203937500004
2,2020-2039,28.601603312500004
2,2040-2059,29.221572749999996
2,2060-2079,29.715515437499995
2,2080-2099,30.1921363125
3,2020-2039,30.994865875
3,2040-2059,31.490447187500003
3,2060-2079,32.0967281875
3,2080-2099,32.632108
4,2020-2039,32.746249125
4,2040-2059,33.1966354375
4,2060-2079,33.727203125
4,2080-2099,34.5069733125
5,2020-2039,32.766329125000006
5,2040-2059,33.1803005625
5,2060-2079,33.7029194375
5,2080-2099,34.2789943125
6,2020-2039,31.563033875000002
6,2040-2059,32.18189968749999
6,2060-2079,32.695375437500005
6,2080-2099,33.387845125
7,2020-2039,31.493775874999997
7,2040-2059,32.155591124999994
7,2060-2079,32.6693864375
7,2080-2099,33.341200875
8,2020-2039,31.4757010625
8,2040-2059,32.10170475
8,2060-2079,32.779204375
8,2080-2099,33.381634874999996
9,2020-2039,30.4790231875
9,2040-2059,31.1234495625
9,2060-2079,31.690117750000002
9,2080-2099,32.2931039375
10,2020-2039,29.5199986875
10,2040-2059,30.105528812499998
10,2060-2079,30.595419125000003
10,2080-2099,31.158302625
11,2020-2039,28.481807062500003
11,2040-2059,28.9259650625
11,2060-2079,29.373027375
11,2080-2099,30.015237750000004
12,2020-2039,27.448255875000005
12,2040-2059,27.8271671875
12,2060-2079,28.486163937500002
12,2080-2099,28.921203999999996
