Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,29.6586901875
1,2040-2059,30.006602812500002
1,2060-2079,30.418428625
1,2080-2099,30.823123312499998
2,2020-2039,31.185248187500004
2,2040-2059,31.721255062499996
2,2060-2079,32.048247249999996
2,2080-2099,32.4737999375
3,2020-2039,31.977987875000007
3,2040-2059,32.489932375
3,2060-2079,32.9276734375
3,2080-2099,33.358186625
4,2020-2039,31.461170250000002
4,2040-2059,31.840604249999995
4,2060-2079,32.36752925
4,2080-2099,32.81502525
5,2020-2039,29.889217624999997
5,2040-2059,30.382298375
5,2060-2079,30.85057925
5,2080-2099,31.453503750000003
6,2020-2039,28.9349065625
6,2040-2059,29.377874499999997
6,2060-2079,29.964043937500005
6,2080-2099,30.53989875
7,2020-2039,28.674355375000005
7,2040-2059,29.149718874999998
7,2060-2079,29.6783878125
7,2080-2099,30.229108562500006
8,2020-2039,29.167832937500005
8,2040-2059,29.627699125000003
8,2060-2079,30.197335374999998
8,2080-2099,30.762688437499996
9,2020-2039,29.788157437499997
9,2040-2059,30.2247315
9,2060-2079,30.767689875000002
9,2080-2099,31.2791794375
10,2020-2039,29.331579374999997
10,2040-2059,29.781645812499995
10,2060-2079,30.278423500000002
10,2080-2099,30.720320562500007
11,2020-2039,28.1765923125
11,2040-2059,28.477345937499997
11,2060-2079,28.893873375
11,2080-2099,29.39717325
12,2020-2039,28.197720750000002
12,2040-2059,28.4664133125
12,2060-2079,28.865484874999996
12,2080-2099,29.24687875
