Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,25.1992164375
1,2040-2059,25.523707750000003
1,2060-2079,26.097105374999995
1,2080-2099,26.619244375
2,2020-2039,25.905539437500003
2,2040-2059,26.353210937500002
2,2060-2079,26.922961875
2,2080-2099,27.440986937500007
3,2020-2039,26.7162829375
3,2040-2059,27.202194000000002
3,2060-2079,27.69947425
3,2080-2099,28.2146091875
4,2020-2039,27.024054
4,2040-2059,27.3608309375
4,2060-2079,28.022667062499995
4,2080-2099,28.5176126875
5,2020-2039,26.869256124999993
5,2040-2059,27.288703125
5,2060-2079,27.9793595625
5,2080-2099,28.62126468750001
6,2020-2039,26.772374875
6,2040-2059,27.250214875
6,2060-2079,27.898883812500003
6,2080-2099,28.538392375
7,2020-2039,27.383569750000003
7,2040-2059,27.894945812499998
7,2060-2079,28.467760937500007
7,2080-2099,29.180770250000002
8,2020-2039,28.961709312500002
8,2040-2059,29.497201875000002
8,2060-2079,30.211665562500002
8,2080-2099,30.8061314375
9,2020-2039,29.755216375000003
9,2040-2059,30.154060499999996
9,2060-2079,30.892619062500003
9,2080-2099,31.546213999999996
10,2020-2039,28.141377875000007
10,2040-2059,28.6234220625
10,2060-2079,29.257529562500007
10,2080-2099,29.851573062499998
11,2020-2039,25.84162475
11,2040-2059,26.1357220625
11,2060-2079,26.786556124999997
11,2080-2099,27.3978295
12,2020-2039,24.685401437499998
12,2040-2059,25.058014312499996
12,2060-2079,25.687576312499996
12,2080-2099,26.2296791875
