Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,24.173113750000002
1,2040-2059,24.4925769375
1,2060-2079,25.086974374999997
1,2080-2099,25.7647004375
2,2020-2039,27.1127591875
2,2040-2059,27.452492749999998
2,2060-2079,27.834564125000004
2,2080-2099,28.491055624999998
3,2020-2039,30.8493560625
3,2040-2059,31.2528544375
3,2060-2079,31.729416312499996
3,2080-2099,32.203666125
4,2020-2039,33.3748290625
4,2040-2059,33.7854284375
4,2060-2079,34.25313825
4,2080-2099,34.830245375000004
5,2020-2039,32.88507325
5,2040-2059,33.4210045
5,2060-2079,33.8881210625
5,2080-2099,34.5467854375
6,2020-2039,30.068972437499998
6,2040-2059,30.4985496875
6,2060-2079,31.0225365
6,2080-2099,31.541549687499998
7,2020-2039,28.366030000000002
7,2040-2059,28.78061825
7,2060-2079,29.1644189375
7,2080-2099,29.800159062500004
8,2020-2039,28.483179187500003
8,2040-2059,28.848934687499998
8,2060-2079,29.244772062500004
8,2080-2099,29.747404
9,2020-2039,28.702592187500002
9,2040-2059,29.1982828125
9,2060-2079,29.638979875000004
9,2080-2099,30.113544875
10,2020-2039,28.1468065625
10,2040-2059,28.5745495
10,2060-2079,29.1032294375
10,2080-2099,29.728654875
11,2020-2039,26.20858725
11,2040-2059,26.682553874999996
11,2060-2079,27.195169187499996
11,2080-2099,27.717932562499993
12,2020-2039,24.103862375000006
12,2040-2059,24.4620123125
12,2060-2079,24.9932905
12,2080-2099,25.642826375
