Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,26.7886494375
1,2040-2059,27.157970375
1,2060-2079,27.5810361875
1,2080-2099,28.02106675
2,2020-2039,26.920882875
2,2040-2059,27.255183812499997
2,2060-2079,27.6391021875
2,2080-2099,28.0911084375
3,2020-2039,27.4348468125
3,2040-2059,27.687342812500003
3,2060-2079,28.1210605
3,2080-2099,28.5819891875
4,2020-2039,27.937687312500003
4,2040-2059,28.175127437499995
4,2060-2079,28.592085250000004
4,2080-2099,29.0604515
5,2020-2039,28.160693625000008
5,2040-2059,28.416369062499996
5,2060-2079,28.843933375
5,2080-2099,29.2206379375
6,2020-2039,28.219040187499996
6,2040-2059,28.544935875
6,2060-2079,28.997249500000002
6,2080-2099,29.3993153125
7,2020-2039,28.535518437500006
7,2040-2059,28.915619312500002
7,2060-2079,29.382383874999995
7,2080-2099,29.817201125
8,2020-2039,29.087069625000005
8,2040-2059,29.468276375000006
8,2060-2079,29.97228
8,2080-2099,30.40429375
9,2020-2039,29.320488062499997
9,2040-2059,29.674139812499995
9,2060-2079,30.145408874999994
9,2080-2099,30.631812812499998
10,2020-2039,28.9993158125
10,2040-2059,29.3497509375
10,2060-2079,29.799676687500003
10,2080-2099,30.256167625
11,2020-2039,28.2539935
11,2040-2059,28.6224624375
11,2060-2079,29.083633937500007
11,2080-2099,29.510184562499997
12,2020-2039,27.3282725
12,2040-2059,27.720365812500003
12,2060-2079,28.1427660625
12,2080-2099,28.589591125
