Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,27.8997650625
1,2040-2059,28.2592514375
1,2060-2079,28.777720125
1,2080-2099,29.16560475
2,2020-2039,28.8611758125
2,2040-2059,29.283184562499997
2,2060-2079,29.787983749999995
2,2080-2099,30.331985249999995
3,2020-2039,30.520148937499997
3,2040-2059,30.83687175
3,2060-2079,31.41387762500001
3,2080-2099,31.999115875000008
4,2020-2039,31.83998325
4,2040-2059,32.1232739375
4,2060-2079,32.57887325
4,2080-2099,33.31985587500001
5,2020-2039,31.895514187500005
5,2040-2059,32.1464045625
5,2060-2079,32.6091045625
5,2080-2099,33.133155375
6,2020-2039,30.718111937499998
6,2040-2059,31.1726396875
6,2060-2079,31.632192500000002
6,2080-2099,32.28853425
7,2020-2039,30.608614375000005
7,2040-2059,31.108224875000005
7,2060-2079,31.551872000000007
7,2080-2099,32.185445187499994
8,2020-2039,31.026990625
8,2040-2059,31.411849562500002
8,2060-2079,32.01718925
8,2080-2099,32.5381199375
9,2020-2039,30.604506
9,2040-2059,31.1084065625
9,2060-2079,31.6817196875
9,2080-2099,32.1681365625
10,2020-2039,29.873332562500003
10,2040-2059,30.358692999999995
10,2060-2079,30.841747249999997
10,2080-2099,31.317938187500005
11,2020-2039,29.074347187499995
11,2040-2059,29.4033006875
11,2060-2079,29.807427125000004
11,2080-2099,30.397216500000003
12,2020-2039,28.163743500000002
12,2040-2059,28.494266937500004
12,2060-2079,29.073332062499993
12,2080-2099,29.4910929375
