Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,34.551918
1,2040-2059,34.975547500000005
1,2060-2079,35.407954499999995
1,2080-2099,35.979995562499994
2,2020-2039,35.8357351875
2,2040-2059,36.212647125
2,2060-2079,36.8087678125
2,2080-2099,37.374471
3,2020-2039,35.798523312499995
3,2040-2059,36.2264239375
3,2060-2079,36.76506575
3,2080-2099,37.25415999999999
4,2020-2039,34.376121187500004
4,2040-2059,34.853449624999996
4,2060-2079,35.424108499999996
4,2080-2099,35.80758037499999
5,2020-2039,32.66733075
5,2040-2059,33.047725750000005
5,2060-2079,33.61903062499999
5,2080-2099,34.1603535
6,2020-2039,31.071705749999996
6,2040-2059,31.5620326875
6,2060-2079,32.107465687499996
6,2080-2099,32.628862250000005
7,2020-2039,29.8192075
7,2040-2059,30.230830562500003
7,2060-2079,30.696541
7,2080-2099,31.3452125
8,2020-2039,29.111156062499994
8,2040-2059,29.485723437500003
8,2060-2079,29.999051124999998
8,2080-2099,30.601830125
9,2020-2039,29.507175874999998
9,2040-2059,29.9101401875
9,2060-2079,30.455904124999996
9,2080-2099,31.002053187500007
10,2020-2039,30.5689846875
10,2040-2059,30.972081812499994
10,2060-2079,31.510823187499998
10,2080-2099,32.0018415625
11,2020-2039,32.292239125
11,2040-2059,32.6112643125
11,2060-2079,33.204700875
11,2080-2099,33.616806875
12,2020-2039,33.259725125
12,2040-2059,33.6485595625
12,2060-2079,34.159609875
12,2080-2099,34.6758326875
