Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,29.854444687500003
1,2040-2059,30.556432187499993
1,2060-2079,30.9977930625
1,2080-2099,31.668228250000002
2,2020-2039,32.790786312499996
2,2040-2059,33.564000500000006
2,2060-2079,34.0464829375
2,2080-2099,34.828233187500004
3,2020-2039,36.618247937499994
3,2040-2059,37.4125015625
3,2060-2079,37.9645493125
3,2080-2099,38.6627185
4,2020-2039,39.11154549999999
4,2040-2059,39.751311875
4,2060-2079,40.465062187499996
4,2080-2099,41.147206999999995
5,2020-2039,39.830319437499995
5,2040-2059,40.2893998125
5,2060-2079,40.980818
5,2080-2099,41.70874656249999
6,2020-2039,39.5914476875
6,2040-2059,40.2665904375
6,2060-2079,40.884057312500005
6,2080-2099,41.604147187500004
7,2020-2039,39.104334875000006
7,2040-2059,39.532377062500004
7,2060-2079,40.184425375000004
7,2080-2099,40.9145369375
8,2020-2039,37.81456837500001
8,2040-2059,38.2170840625
8,2060-2079,38.838621374999995
8,2080-2099,39.537506875000005
9,2020-2039,37.2858785625
9,2040-2059,37.631372937500004
9,2060-2079,38.201448312500005
9,2080-2099,38.94642418749999
10,2020-2039,36.3485355625
10,2040-2059,36.796265437500004
10,2060-2079,37.48179
10,2080-2099,38.1126755
11,2020-2039,33.5848985
11,2040-2059,34.0324118125
11,2060-2079,34.737604749999996
11,2080-2099,35.5022609375
12,2020-2039,30.095487937499996
12,2040-2059,30.633862375000003
12,2060-2079,31.230959625
12,2080-2099,31.925387875
