Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,30.650411
1,2040-2059,31.1743263125
1,2060-2079,31.686479062500002
1,2080-2099,32.337110624999994
2,2020-2039,30.7186511875
2,2040-2059,31.2173243125
2,2060-2079,31.7377691875
2,2080-2099,32.2911991875
3,2020-2039,30.536868125000005
3,2040-2059,31.079541812500004
3,2060-2079,31.554176312500005
3,2080-2099,32.1113209375
4,2020-2039,29.9740111875
4,2040-2059,30.479214499999998
4,2060-2079,30.9763283125
4,2080-2099,31.5800495625
5,2020-2039,29.332747875
5,2040-2059,29.923344875
5,2060-2079,30.516824562499995
5,2080-2099,31.085646125000004
6,2020-2039,28.96185725000001
6,2040-2059,29.5211925
6,2060-2079,30.160272749999997
6,2080-2099,30.8035433125
7,2020-2039,29.807412437500005
7,2040-2059,30.3055539375
7,2060-2079,30.966286187500007
7,2080-2099,31.5673875625
8,2020-2039,31.572947000000006
8,2040-2059,32.166471875
8,2060-2079,32.88696625
8,2080-2099,33.5084370625
9,2020-2039,33.365108437500005
9,2040-2059,34.0791359375
9,2060-2079,34.768704375
9,2080-2099,35.507467687500004
10,2020-2039,33.85221025
10,2040-2059,34.4231649375
10,2060-2079,35.185429250000006
10,2080-2099,36.049513125000004
11,2020-2039,32.501187875
11,2040-2059,33.1727675625
11,2060-2079,33.900811312500004
11,2080-2099,34.633048
12,2020-2039,31.0764295625
12,2040-2059,31.590632062499996
12,2060-2079,32.232620875
12,2080-2099,32.861261875
