Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,30.264171312499993
1,2040-2059,30.7011511875
1,2060-2079,31.0387876875
1,2080-2099,31.646779437499998
2,2020-2039,30.724217875
2,2040-2059,31.1523735625
2,2060-2079,31.5169466875
2,2080-2099,32.1085314375
3,2020-2039,30.728806
3,2040-2059,31.1253755625
3,2060-2079,31.512009624999994
3,2080-2099,32.118551124999996
4,2020-2039,30.313814437499996
4,2040-2059,30.684446937500002
4,2060-2079,31.106625562500003
4,2080-2099,31.628348374999998
5,2020-2039,29.462887125
5,2040-2059,29.860653812499997
5,2060-2079,30.328735437499997
5,2080-2099,30.8788215625
6,2020-2039,28.444043499999992
6,2040-2059,28.8954321875
6,2060-2079,29.273325625000002
6,2080-2099,29.815345750000002
7,2020-2039,27.5060823125
7,2040-2059,27.910647124999993
7,2060-2079,28.279538375
7,2080-2099,28.8349160625
8,2020-2039,27.065450062500002
8,2040-2059,27.432340875
8,2060-2079,27.846580374999995
8,2080-2099,28.359049625000008
9,2020-2039,27.3039068125
9,2040-2059,27.698313124999995
9,2060-2079,28.09881075
9,2080-2099,28.662318
10,2020-2039,27.8946106875
10,2040-2059,28.289663
10,2060-2079,28.69662725
10,2080-2099,29.22468
11,2020-2039,28.856122500000005
11,2040-2059,29.223785125000003
11,2060-2079,29.694943062499995
11,2080-2099,30.197313749999996
12,2020-2039,29.496637999999997
12,2040-2059,29.917637374999998
12,2060-2079,30.3447621875
12,2080-2099,30.876910125000002
