Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,33.6951493125
1,2040-2059,34.06972687500001
1,2060-2079,34.50112512500001
1,2080-2099,35.0591305
2,2020-2039,34.844938875
2,2040-2059,35.1697575
2,2060-2079,35.718058625
2,2080-2099,36.2864801875
3,2020-2039,34.84650237500001
3,2040-2059,35.217504125000005
3,2060-2079,35.726156875
3,2080-2099,36.22449025
4,2020-2039,33.6720570625
4,2040-2059,34.0356531875
4,2060-2079,34.622068687500004
4,2080-2099,35.029981187500006
5,2020-2039,32.143108937499996
5,2040-2059,32.468560125
5,2060-2079,33.047824
5,2080-2099,33.596467562499996
6,2020-2039,30.664261124999996
6,2040-2059,31.1189336875
6,2060-2079,31.6449141875
6,2080-2099,32.158225
7,2020-2039,29.4518578125
7,2040-2059,29.836348187499997
7,2060-2079,30.286660499999996
7,2080-2099,30.9184813125
8,2020-2039,28.782216124999998
8,2040-2059,29.146156312499997
8,2060-2079,29.619824875
8,2080-2099,30.202301875
9,2020-2039,29.172436312499997
9,2040-2059,29.539314312499997
9,2060-2079,30.067028937499995
9,2080-2099,30.59855525
10,2020-2039,30.129295687500004
10,2040-2059,30.489250374999997
10,2060-2079,31.017433187500004
10,2080-2099,31.505810249999996
11,2020-2039,31.625553874999998
11,2040-2059,31.915522875000004
11,2060-2079,32.4990179375
11,2080-2099,32.91300693749999
12,2020-2039,32.47618568749999
12,2040-2059,32.834313375
12,2060-2079,33.310386937500006
12,2080-2099,33.8313215
