Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,10.74997715625
1,2040-2059,11.178646874999998
1,2060-2079,11.566855812500002
1,2080-2099,11.992381343749999
2,2020-2039,11.145278125
2,2040-2059,11.690130187500001
2,2060-2079,12.150913812499997
2,2080-2099,12.410788499999999
3,2020-2039,12.93189225
3,2040-2059,13.559382625000001
3,2060-2079,13.922007124999999
3,2080-2099,14.34859690625
4,2020-2039,15.69065771875
4,2040-2059,16.360277375000003
4,2060-2079,16.6580341875
4,2080-2099,17.3425775625
5,2020-2039,19.615398250000002
5,2040-2059,20.079342187500004
5,2060-2079,20.734976125000003
5,2080-2099,21.492851875
6,2020-2039,24.239635687499998
6,2040-2059,24.655092624999998
6,2060-2079,25.353484624999997
6,2080-2099,26.1960455625
7,2020-2039,27.311221062500003
7,2040-2059,27.961045250000005
7,2060-2079,28.7476840625
7,2080-2099,29.684756375
8,2020-2039,27.1571080625
8,2040-2059,27.84581375
8,2060-2079,28.654774312500003
8,2080-2099,29.591653999999995
9,2020-2039,23.3929215
9,2040-2059,24.1401751875
9,2060-2079,24.890830437499996
9,2080-2099,25.660091249999997
10,2020-2039,18.66915925
10,2040-2059,19.2591635
10,2060-2079,19.688171125
10,2080-2099,20.400175062499997
11,2020-2039,14.60285590625
11,2040-2059,14.9996765625
11,2060-2079,15.37630784375
11,2080-2099,16.13353875
12,2020-2039,11.759102000000002
12,2040-2059,12.330654625
12,2060-2079,12.746361249999998
12,2080-2099,13.356951187499998
