Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,21.0745968125
1,2040-2059,21.53618425
1,2060-2079,22.0113050625
1,2080-2099,22.619276375
2,2020-2039,20.9311316875
2,2040-2059,21.516496875
2,2060-2079,21.9950891875
2,2080-2099,22.5939346875
3,2020-2039,19.4687208125
3,2040-2059,19.896878437500003
3,2060-2079,20.3354479375
3,2080-2099,20.952613124999996
4,2020-2039,16.0868424375
4,2040-2059,16.603440375
4,2060-2079,17.028951562499998
4,2080-2099,17.490862875
5,2020-2039,12.62797590625
5,2040-2059,13.076314437499999
5,2060-2079,13.526920625000002
5,2080-2099,14.06935325
6,2020-2039,10.396060125
6,2040-2059,10.7706805625
6,2060-2079,11.2307815
6,2080-2099,11.719551937499999
7,2020-2039,9.787757518749999
7,2040-2059,10.20911263125
7,2060-2079,10.687903937499998
7,2080-2099,11.2031064375
8,2020-2039,10.870847125000001
8,2040-2059,11.327576687499999
8,2060-2079,11.789210437499998
8,2080-2099,12.28532503125
9,2020-2039,12.84894440625
9,2040-2059,13.274779406250003
9,2060-2079,13.767712093749997
9,2080-2099,14.2499338125
10,2020-2039,15.319640687499998
10,2040-2059,15.7620966875
10,2060-2079,16.126573156250004
10,2080-2099,16.728661687499997
11,2020-2039,17.865381375000002
11,2040-2059,18.243407437500004
11,2060-2079,18.7058833125
11,2080-2099,19.2809215625
12,2020-2039,19.960701125
12,2040-2059,20.395160125
12,2060-2079,20.8317155625
12,2080-2099,21.4292309375
