Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,25.533046125
1,2040-2059,26.008526562500002
1,2060-2079,26.553614437499995
1,2080-2099,27.140753687500002
2,2020-2039,25.574615750000007
2,2040-2059,26.0318919375
2,2060-2079,26.589211
2,2080-2099,27.153684437499994
3,2020-2039,25.500958937500002
3,2040-2059,25.9604019375
3,2060-2079,26.497411125
3,2080-2099,27.075176312500002
4,2020-2039,25.1987430625
4,2040-2059,25.650152374999998
4,2060-2079,26.169035875000002
4,2080-2099,26.815779250000002
5,2020-2039,25.004657125
5,2040-2059,25.554356312500005
5,2060-2079,26.1972853125
5,2080-2099,26.8037459375
6,2020-2039,25.3788605625
6,2040-2059,25.9513185
6,2060-2079,26.679057625
6,2080-2099,27.285504312500002
7,2020-2039,26.382362437500003
7,2040-2059,26.920690250000003
7,2060-2079,27.571621937499998
7,2080-2099,28.204381625
8,2020-2039,27.414803875
8,2040-2059,28.019169812500003
8,2060-2079,28.715007062500003
8,2080-2099,29.36496175
9,2020-2039,27.550159
9,2040-2059,28.163667562500006
9,2060-2079,28.845859750000006
9,2080-2099,29.548217750000003
10,2020-2039,27.047061875
10,2040-2059,27.656550375
10,2060-2079,28.337027625
10,2080-2099,29.071054874999994
11,2020-2039,26.209901062500002
11,2040-2059,26.760744937500004
11,2060-2079,27.373299937499997
11,2080-2099,28.0975103125
12,2020-2039,25.6812019375
12,2040-2059,26.068089125
12,2060-2079,26.685088874999998
12,2080-2099,27.299527687500003
