Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,28.0330855625
1,2040-2059,28.371024062500005
1,2060-2079,28.709118250000007
1,2080-2099,29.04523425
2,2020-2039,28.563379125000004
2,2040-2059,28.888915937500002
2,2060-2079,29.207197312500007
2,2080-2099,29.592622374999998
3,2020-2039,28.5870396875
3,2040-2059,28.922120937499997
3,2060-2079,29.2578445
3,2080-2099,29.6625636875
4,2020-2039,27.9947895
4,2040-2059,28.3621971875
4,2060-2079,28.733792625
4,2080-2099,29.141769562500002
5,2020-2039,26.882315625
5,2040-2059,27.247386562499997
5,2060-2079,27.573117437500002
5,2080-2099,28.030804625
6,2020-2039,25.677164999999995
6,2040-2059,25.9231408125
6,2060-2079,26.278168125000004
6,2080-2099,26.765102812499997
7,2020-2039,24.7383384375
7,2040-2059,24.996041687499996
7,2060-2079,25.3342353125
7,2080-2099,25.8202626875
8,2020-2039,24.336032125000003
8,2040-2059,24.596658937499996
8,2060-2079,24.9469298125
8,2080-2099,25.3835264375
9,2020-2039,24.4864520625
9,2040-2059,24.784567937499997
9,2060-2079,25.120683125000003
9,2080-2099,25.560348750000003
10,2020-2039,25.135873437500003
10,2040-2059,25.421601124999995
10,2060-2079,25.7784684375
10,2080-2099,26.177613749999995
11,2020-2039,26.085753687500002
11,2040-2059,26.396435874999998
11,2060-2079,26.7558648125
11,2080-2099,27.147309375000003
12,2020-2039,27.1652393125
12,2040-2059,27.488012687500003
12,2060-2079,27.8193658125
12,2080-2099,28.201431625
