Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,29.0462070625
1,2040-2059,29.394691625000004
1,2060-2079,29.761868875
1,2080-2099,30.158322124999998
2,2020-2039,29.104563374999998
2,2040-2059,29.447809999999997
2,2060-2079,29.81553825
2,2080-2099,30.209915875
3,2020-2039,29.1719765
3,2040-2059,29.492691374999996
3,2060-2079,29.866903562499992
3,2080-2099,30.252200125
4,2020-2039,29.117087437499997
4,2040-2059,29.486997125000002
4,2060-2079,29.8723593125
4,2080-2099,30.250011937500002
5,2020-2039,28.831446625000005
5,2040-2059,29.180276125
5,2060-2079,29.589291874999997
5,2080-2099,29.9592533125
6,2020-2039,28.2468621875
6,2040-2059,28.569059624999994
6,2060-2079,28.960274812499996
6,2080-2099,29.415830187499996
7,2020-2039,27.708577437500004
7,2040-2059,28.007273812499996
7,2060-2079,28.394273687500004
7,2080-2099,28.8473676875
8,2020-2039,27.488156624999995
8,2040-2059,27.770331374999998
8,2060-2079,28.1636410625
8,2080-2099,28.610259375000002
9,2020-2039,27.595985937499997
9,2040-2059,27.891689437500002
9,2060-2079,28.270367625
9,2080-2099,28.699042499999997
10,2020-2039,27.8736379375
10,2040-2059,28.1953955
10,2060-2079,28.5753719375
10,2080-2099,29.0062403125
11,2020-2039,28.30763075
11,2040-2059,28.634157500000004
11,2060-2079,29.0295025625
11,2080-2099,29.4100699375
12,2020-2039,28.757840812500007
12,2040-2059,29.076430562500004
12,2060-2079,29.4646654375
12,2080-2099,29.869559187499995
