Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,30.268205624999997
1,2040-2059,30.790857625
1,2060-2079,31.3450103125
1,2080-2099,31.870759375
2,2020-2039,31.050217250000003
2,2040-2059,31.4332555
2,2060-2079,31.9961228125
2,2080-2099,32.55504506250001
3,2020-2039,30.96466693750001
3,2040-2059,31.347501375
3,2060-2079,31.922983062499995
3,2080-2099,32.3888625
4,2020-2039,29.917574312499994
4,2040-2059,30.3984898125
4,2060-2079,30.844336812500003
4,2080-2099,31.4326400625
5,2020-2039,28.581952375
5,2040-2059,29.1246478125
5,2060-2079,29.603115312499998
5,2080-2099,30.1186016875
6,2020-2039,27.951226562500004
6,2040-2059,28.55171675
6,2060-2079,29.1502989375
6,2080-2099,29.683420437499997
7,2020-2039,28.5354394375
7,2040-2059,29.182269812500003
7,2060-2079,29.708073875000007
7,2080-2099,30.2768374375
8,2020-2039,29.583970875000002
8,2040-2059,30.184139874999996
8,2060-2079,30.763799624999997
8,2080-2099,31.381408749999995
9,2020-2039,30.0282505
9,2040-2059,30.622822250000002
9,2060-2079,31.2443013125
9,2080-2099,31.8248135625
10,2020-2039,29.681230437499995
10,2040-2059,30.297099999999993
10,2060-2079,30.921535000000002
10,2080-2099,31.5908735625
11,2020-2039,29.1195355625
11,2040-2059,29.75514525
11,2060-2079,30.352808562499998
11,2080-2099,31.091819125
12,2020-2039,29.393941312500004
12,2040-2059,29.883015312499992
12,2060-2079,30.4641256875
12,2080-2099,31.051230062499993
