Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,28.792274
1,2040-2059,29.3806305625
1,2060-2079,29.901681812499994
1,2080-2099,30.684823312500004
2,2020-2039,28.462677499999995
2,2040-2059,29.0878400625
2,2060-2079,29.600101249999998
2,2080-2099,30.2653633125
3,2020-2039,27.837296312499998
3,2040-2059,28.501883874999997
3,2060-2079,28.947749374999994
3,2080-2099,29.666476250000002
4,2020-2039,27.183304562500002
4,2040-2059,27.6670788125
4,2060-2079,28.2734071875
4,2080-2099,28.98250075
5,2020-2039,26.34012875
5,2040-2059,26.9794783125
5,2060-2079,27.602150999999996
5,2080-2099,28.212919499999998
6,2020-2039,25.711266125
6,2040-2059,26.281770562500004
6,2060-2079,26.884612375
6,2080-2099,27.633178750000003
7,2020-2039,26.464943624999997
7,2040-2059,26.927129374999996
7,2060-2079,27.5729858125
7,2080-2099,28.254534812499994
8,2020-2039,28.369297500000005
8,2040-2059,29.031115687500005
8,2060-2079,29.7329140625
8,2080-2099,30.416550249999997
9,2020-2039,30.000220499999998
9,2040-2059,30.756731374999998
9,2060-2079,31.437241812500005
9,2080-2099,32.3496598125
10,2020-2039,30.527776874999997
10,2040-2059,31.1977478125
10,2060-2079,31.884979124999997
10,2080-2099,32.8718799375
11,2020-2039,29.95139875
11,2040-2059,30.58044225
11,2060-2079,31.279747187500003
11,2080-2099,32.12969681249999
12,2020-2039,29.092581874999997
12,2040-2059,29.6733318125
12,2060-2079,30.371316624999995
12,2080-2099,31.0769171875
