Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,34.18167162500001
1,2040-2059,34.751723625000004
1,2060-2079,35.253412374999996
1,2080-2099,35.980798625
2,2020-2039,36.388264375000006
2,2040-2059,37.0607576875
2,2060-2079,37.60943625
2,2080-2099,38.319791125
3,2020-2039,38.74496825
3,2040-2059,39.3245633125
3,2060-2079,39.8455685
3,2080-2099,40.5952119375
4,2020-2039,39.4296541875
4,2040-2059,39.9008524375
4,2060-2079,40.368221187500005
4,2080-2099,41.056830625
5,2020-2039,38.262068375
5,2040-2059,38.65653462499999
5,2060-2079,39.182380375
5,2080-2099,39.78390949999999
6,2020-2039,36.1612665625
6,2040-2059,36.606654999999996
6,2060-2079,37.041907875
6,2080-2099,37.840790000000005
7,2020-2039,34.165441812500006
7,2040-2059,34.5034276875
7,2060-2079,34.97539362500001
7,2080-2099,35.692204249999996
8,2020-2039,33.0269521875
8,2040-2059,33.4330085
8,2060-2079,33.93540587500001
8,2080-2099,34.537739125
9,2020-2039,33.49885937500001
9,2040-2059,33.8161908125
9,2060-2079,34.324997937499994
9,2080-2099,34.9528665625
10,2020-2039,34.90237712500001
10,2040-2059,35.381468937499996
10,2060-2079,35.93734231250001
10,2080-2099,36.509521750000005
11,2020-2039,35.569432125000006
11,2040-2059,35.9498284375
11,2060-2079,36.5427746875
11,2080-2099,37.266546687499996
12,2020-2039,34.0589546875
12,2040-2059,34.640305999999995
12,2060-2079,35.18651375
12,2080-2099,35.8677224375
