Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,18.913849062500002
1,2040-2059,19.4634976875
1,2060-2079,19.949790062499996
1,2080-2099,20.5939638125
2,2020-2039,21.784346687500005
2,2040-2059,22.466923062499998
2,2060-2079,23.194413187500004
2,2080-2099,23.769571250000002
3,2020-2039,26.759707812499997
3,2040-2059,27.516842437500003
3,2060-2079,28.163087125000004
3,2080-2099,28.911858624999997
4,2020-2039,32.105604125
4,2040-2059,32.579327750000004
4,2060-2079,33.28799025
4,2080-2099,34.09253656250001
5,2020-2039,37.3998020625
5,2040-2059,38.051763812500006
5,2060-2079,38.750054
5,2080-2099,39.614855812500004
6,2020-2039,43.66190631249999
6,2040-2059,44.2444339375
6,2060-2079,45.03326056249999
6,2080-2099,45.9858076875
7,2020-2039,46.365648500000006
7,2040-2059,47.126924249999995
7,2060-2079,47.91451587500001
7,2080-2099,48.79616881249999
8,2020-2039,45.682357124999996
8,2040-2059,46.335700562499994
8,2060-2079,47.25532749999999
8,2080-2099,48.03546375
9,2020-2039,41.9005141875
9,2040-2059,42.6326770625
9,2060-2079,43.3856656875
9,2080-2099,44.385690562499995
10,2020-2039,34.403186812499996
10,2040-2059,35.10091775000001
10,2060-2079,35.884453125
10,2080-2099,36.8455345625
11,2020-2039,25.3518848125
11,2040-2059,25.990898062499998
11,2060-2079,26.86640675
11,2080-2099,27.767541375000004
12,2020-2039,19.645702937499998
12,2040-2059,20.078296312499997
12,2060-2079,21.031099
12,2080-2099,21.67305525
