Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,28.1445716875
1,2040-2059,28.459795874999998
1,2060-2079,28.798953437499996
1,2080-2099,29.166567875
2,2020-2039,28.64576675
2,2040-2059,28.986535125
2,2060-2079,29.33940325
2,2080-2099,29.6802073125
3,2020-2039,28.711869625000006
3,2040-2059,29.0468719375
3,2060-2079,29.404945375000004
3,2080-2099,29.77041925
4,2020-2039,28.225667125
4,2040-2059,28.557699374999995
4,2060-2079,28.927941124999997
4,2080-2099,29.316529000000003
5,2020-2039,27.233675125
5,2040-2059,27.556834375
5,2060-2079,27.887521999999993
5,2080-2099,28.310300375000008
6,2020-2039,26.100236312500005
6,2040-2059,26.369243875000002
6,2060-2079,26.692998125000006
6,2080-2099,27.11734175
7,2020-2039,25.26895475
7,2040-2059,25.547191375
7,2060-2079,25.857882375000003
7,2080-2099,26.2983543125
8,2020-2039,24.972317999999998
8,2040-2059,25.2263479375
8,2060-2079,25.53949375
8,2080-2099,25.9618966875
9,2020-2039,25.100466437499996
9,2040-2059,25.401272374999998
9,2060-2079,25.724258000000003
9,2080-2099,26.0711085
10,2020-2039,25.5873655625
10,2040-2059,25.88352225
10,2060-2079,26.257569312500003
10,2080-2099,26.598379687500003
11,2020-2039,26.382903125
11,2040-2059,26.6975364375
11,2060-2079,27.04400425
11,2080-2099,27.43953025
12,2020-2039,27.311169625
12,2040-2059,27.60591125
12,2060-2079,27.9675488125
12,2080-2099,28.320728625
