Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,12.052078812500001
1,2040-2059,12.600324687499999
1,2060-2079,12.917944500000003
1,2080-2099,13.359006968749998
2,2020-2039,12.55637209375
2,2040-2059,13.05157059375
2,2060-2079,13.58114975
2,2080-2099,13.906762749999999
3,2020-2039,14.430727093749997
3,2040-2059,15.1313370625
3,2060-2079,15.648463437499998
3,2080-2099,16.071883687499998
4,2020-2039,17.642676687500003
4,2040-2059,18.501205812499997
4,2060-2079,18.794344625
4,2080-2099,19.527859312500002
5,2020-2039,21.963800187500002
5,2040-2059,22.547464000000005
5,2060-2079,23.24561225
5,2080-2099,24.0978195
6,2020-2039,26.958398375
6,2040-2059,27.627249187500006
6,2060-2079,28.348067999999998
6,2080-2099,29.1383408125
7,2020-2039,30.517229437500003
7,2040-2059,31.196404687500007
7,2060-2079,31.98556456249999
7,2080-2099,32.918450500000006
8,2020-2039,30.451428375
8,2040-2059,31.211046749999998
8,2060-2079,32.0510151875
8,2080-2099,32.9824246875
9,2020-2039,26.337227
9,2040-2059,27.031991875
9,2060-2079,27.870138437499996
9,2080-2099,28.6421644375
10,2020-2039,20.8952868125
10,2040-2059,21.637203687499998
10,2060-2079,22.08614725
10,2080-2099,22.8375291875
11,2020-2039,16.374057
11,2040-2059,16.802532125
11,2060-2079,17.251145875
11,2080-2099,17.976383281249998
12,2020-2039,13.25902640625
12,2040-2059,13.816050437500001
12,2060-2079,14.22015453125
12,2080-2099,14.8399159375
