Month,Year,Monthly Max-Temperature - (Celsius)
1,2020-2039,30.433462312499998
1,2040-2059,31.034139624999998
1,2060-2079,31.583341375
1,2080-2099,32.29588825
2,2020-2039,30.011454312499996
2,2040-2059,30.635809625000004
2,2060-2079,31.345422937500004
2,2080-2099,31.9041476875
3,2020-2039,29.632421812499995
3,2040-2059,30.338737000000002
3,2060-2079,30.871630937499994
3,2080-2099,31.509306874999996
4,2020-2039,28.157176187500003
4,2040-2059,28.915864062499995
4,2060-2079,29.608991062500003
4,2080-2099,30.2739333125
5,2020-2039,25.553350812499996
5,2040-2059,26.454417750000005
5,2060-2079,27.0639075
5,2080-2099,27.782124312500002
6,2020-2039,23.329091875
6,2040-2059,24.041962812500003
6,2060-2079,24.695288687500003
6,2080-2099,25.5094666875
7,2020-2039,23.166015124999998
7,2040-2059,24.015778124999997
7,2060-2079,24.558112625000003
7,2080-2099,25.248549812500002
8,2020-2039,26.556797875000004
8,2040-2059,27.217133125
8,2060-2079,27.778919875000003
8,2080-2099,28.310184125000006
9,2020-2039,31.05393556250001
9,2040-2059,31.560191437500002
9,2060-2079,32.100165375
9,2080-2099,33.018201499999996
10,2020-2039,33.614166624999996
10,2040-2059,34.5241925625
10,2060-2079,35.265141
10,2080-2099,36.2817318125
11,2020-2039,32.4597003125
11,2040-2059,33.28569825
11,2060-2079,34.296503125
11,2080-2099,35.297988000000004
12,2020-2039,30.893243000000005
12,2040-2059,31.7066495625
12,2060-2079,32.2930294375
12,2080-2099,32.8860935625
